index,label,prediction,model_inference_us,kernel_us
1702,1,1,1538.510,1002.560
1703,1,1,1541.877,1001.902
1704,1,1,1589.384,1006.043
1705,1,1,1548.572,1006.264
1706,1,1,1541.569,1002.757
1707,1,1,1541.704,1001.526
1708,1,1,1539.059,1001.071
1709,1,1,1535.692,999.188
1710,1,1,1551.095,1002.486
1711,1,1,1561.859,1016.542
1712,1,1,1547.576,1008.148
1713,1,1,1538.313,1001.427
1714,1,1,1539.397,1002.406
1715,0,0,1540.136,1002.467
1716,1,1,1623.169,1072.056
1717,1,1,1546.504,1005.114
1718,1,1,1541.212,1002.400
1719,1,1,1542.006,1006.573
1720,1,1,1541.397,1005.046
1721,1,1,1538.148,1001.901
1722,1,1,1537.969,1001.225
1723,0,0,1624.615,1016.314
1724,1,1,1557.944,1017.852
1725,1,1,1544.204,1004.271
1726,1,1,1541.661,1000.769
1727,1,1,1544.794,1003.212
1728,1,1,1538.800,1000.628
1729,1,1,1550.652,1002.178
1730,1,1,1552.141,1007.391
1731,1,1,1555.490,1015.415
1732,1,1,1556.160,1016.327
1733,0,0,1539.637,1001.268
1734,1,1,1553.889,1015.532
1735,1,1,1766.172,1139.329
1736,0,0,1601.378,1013.237
1737,1,1,1552.104,1003.729
1738,1,1,1558.492,1016.160
1739,1,1,1539.076,1000.757
1740,1,1,1541.169,1001.317
1741,1,1,1608.344,1003.655
1742,1,1,1569.736,1006.578
1743,1,1,1559.557,1015.594
1744,1,1,1553.975,1014.603
1745,1,1,1535.464,1000.542
1746,1,1,1553.747,1017.397
1747,1,1,1555.581,1016.960
1748,1,1,1565.139,1010.886
1749,1,1,1556.437,1014.167
1750,1,0,1542.517,1002.382
1751,1,1,1536.486,1000.289
1752,0,0,1553.532,1016.861
1753,1,1,1542.776,1005.736
1754,1,1,1555.969,1009.133
1755,1,1,1544.714,1001.459
1756,0,0,1539.496,1001.662
1757,0,0,1541.249,1002.505
1758,1,1,1539.704,1002.216
1759,0,0,1552.689,1016.911
1760,1,1,1599.464,1003.741
1761,1,1,1558.473,1005.766
1762,1,1,1546.862,1002.769
1763,1,1,1555.551,1015.606
1764,1,1,1539.988,1003.520
1765,1,1,1556.338,1015.200
1766,1,1,1542.000,1001.747
1767,1,1,1551.132,1002.646
1768,1,1,1560.590,1017.071
1769,0,0,1555.477,1015.656
1770,1,1,1542.092,1004.252
1771,0,1,1535.348,1001.176
1772,1,1,1542.135,1002.326
1773,1,1,1561.729,1006.794
1774,1,1,1564.141,1017.354
1775,1,1,1542.350,1002.628
1776,1,1,1538.197,1000.942
1777,1,1,1535.206,1001.471
1778,1,1,1541.483,1001.428
1779,1,1,1613.163,1017.231
1780,1,1,1554.363,1002.579
1781,1,1,1545.563,1004.714
1782,0,0,1550.578,1014.407
1783,1,1,1535.273,1001.243
1784,1,0,1552.843,1016.271
1785,1,1,1539.360,1002.111
1786,1,1,1569.526,1002.332
1787,1,1,1557.957,1006.271
1788,1,1,1548.923,1003.969
1789,1,1,1543.914,1001.754
1790,1,1,1542.332,1003.262
1791,0,0,1556.117,1016.080
1792,1,1,1569.144,1014.092
1793,1,0,1551.735,1003.231
1794,1,1,1560.628,1016.794
1795,0,0,1551.021,1013.970
1796,1,1,1553.951,1014.960
1797,1,1,1544.652,1003.859
1798,1,1,1597.477,1000.978
1799,1,1,1557.624,1004.277
1800,1,0,1544.868,1001.588
1801,1,1,1556.701,1017.033
1802,0,0,1537.231,999.373
1803,1,1,1537.348,1000.701
1804,1,1,1548.087,1006.806
1805,1,1,1562.991,1009.668
1806,1,1,1553.538,1009.858
1807,0,0,1543.465,1002.037
1808,1,1,1557.113,1016.166
1809,1,1,1557.550,1017.483
1810,1,1,1546.572,1004.227
1811,1,1,1549.901,1004.874
1812,1,1,1543.077,1000.954
1813,1,1,1549.877,1013.274
1814,1,1,1539.613,1001.582
1815,1,1,1552.800,1016.412
1816,1,1,1553.292,1015.760
1817,1,1,1578.554,1003.557
1818,1,1,1549.674,1003.354
1819,1,1,1543.760,1003.330
1820,1,1,1545.286,1005.741
1821,1,1,1545.773,1005.551
1822,0,0,1542.584,1004.185
1823,1,1,1539.212,1001.735
1824,1,1,1554.727,1005.827
1825,1,1,1547.231,1003.077
1826,1,1,1554.209,1015.587
1827,1,1,1539.723,1001.661
1828,1,1,1541.415,1004.819
1829,1,0,1536.080,1001.280
1830,1,1,1546.344,1001.255
1831,1,1,1545.311,1001.329
1832,1,1,1544.375,1003.803
1833,1,1,1535.858,1001.711
1834,1,1,1535.729,1001.305
1835,0,0,1556.800,1016.793
1836,1,1,1543.773,1004.209
1837,1,0,1623.981,1017.637
1838,1,1,1548.517,1003.126
1839,1,1,1543.686,1001.033
1840,1,1,1541.108,1002.610
1841,1,1,1541.126,1002.191
1842,1,1,1551.219,1015.747
1843,1,1,1568.677,1016.099
1844,1,1,1562.646,1018.658
1845,1,1,1543.396,1003.132
1846,1,1,1540.049,1003.619
1847,0,0,1554.677,1016.572
1848,1,1,1541.200,1001.489
1849,0,0,1558.652,1007.483
1850,1,1,1546.074,1003.175
1851,1,1,1558.252,1017.490
1852,1,1,1537.575,1002.351
1853,1,0,1537.335,1000.573
1854,1,1,1540.382,1000.825
1855,1,1,1539.655,1000.997
1856,1,1,1586.807,1002.720
1857,1,1,1551.508,1015.156
1858,1,1,1545.607,1004.074
1859,1,1,1535.021,1000.449
1860,1,1,1555.009,1016.960
1861,0,0,1536.357,1000.492
1862,1,1,1561.120,1009.188
1863,0,0,1546.006,1002.493
1864,1,1,1544.221,1001.680
1865,1,1,1538.216,1002.191
1866,1,1,1534.966,1001.003
1867,1,1,1537.576,1002.123
1868,1,1,1603.889,1057.243
1869,1,1,1559.636,1016.911
1870,1,1,1541.544,1001.582
1871,1,1,1542.296,1003.096
1872,1,1,1542.517,1005.095
1873,1,1,1553.920,1016.117
1874,1,1,1536.837,1001.471
1875,1,1,1617.194,1014.424
1876,1,1,1545.403,1001.883
1877,1,1,1555.151,1016.302
1878,1,1,1542.191,1000.800
1879,1,1,1542.726,1004.781
1880,1,1,1540.253,1002.301
1881,0,1,1551.859,1006.203
1882,1,1,1561.673,1015.939
1883,1,1,1556.302,1016.917
1884,1,1,1540.677,1000.486
1885,1,1,1535.938,1000.492
1886,1,1,1539.360,1002.621
1887,1,1,1674.055,1002.941
1888,1,1,1565.576,1008.917
1889,1,1,1546.498,1001.594
1890,1,1,1544.473,1002.523
1891,1,1,1541.163,1001.729
1892,0,0,1550.308,1012.948
1893,1,1,1553.188,1017.323
1894,1,1,1593.489,1003.625
1895,1,1,1546.173,1001.508
1896,1,1,1542.763,1003.926
1897,1,1,1539.329,1004.664
1898,0,0,1554.197,1016.191
1899,1,1,1537.471,1003.415
1900,1,1,1553.120,1002.978
1901,1,1,1546.394,1004.092
1902,0,0,1540.258,1001.668
1903,1,1,1541.785,1005.249
1904,1,1,1542.813,1004.985
1905,1,1,1543.101,1004.603
1906,0,0,1591.003,1040.775
1907,1,1,1551.428,1005.434
1908,1,1,1542.462,1002.314
1909,1,1,1550.332,1018.634
1910,1,1,1557.335,1017.588
1911,1,1,1540.978,999.779
1912,1,1,1536.886,1003.280
1913,1,1,1611.569,1005.267
1914,1,1,1548.394,1000.665
1915,1,1,1542.431,1000.806
1916,1,1,1540.597,1000.314
1917,1,1,1553.736,1015.778
1918,1,1,1542.258,1006.141
1919,1,1,1556.357,1007.859
1920,1,1,1557.932,1015.176
1921,0,0,1542.184,1001.175
1922,1,1,1540.708,1000.942
1923,1,1,1536.339,1001.016
1924,1,1,1537.778,1001.668
1925,1,1,1589.907,1040.412
1926,0,0,1543.785,1001.299
1927,1,1,1556.978,1015.877
1928,1,1,1541.292,1002.037
1929,1,1,1541.169,1001.699
1930,1,0,1538.714,1003.354
1931,1,0,1540.370,1003.372
1932,1,1,1604.123,1007.188
1933,1,1,1543.458,1001.496
1934,1,1,1558.517,1016.424
1935,1,1,1538.271,1000.375
1936,1,1,1542.763,1005.391
1937,1,1,1538.947,1002.240
1938,1,1,1576.935,1002.062
1939,1,1,1567.662,1005.021
1940,1,1,1550.776,1004.708
1941,1,1,1538.972,1001.569
1942,1,0,1541.532,1000.855
1943,1,0,1551.249,1013.717
1944,1,1,1595.058,1040.517
1945,1,1,1550.283,1005.120
1946,1,1,1544.296,1003.575
1947,1,1,1556.068,1016.824
1948,1,1,1543.372,1004.732
1949,1,1,1556.683,1016.603
1950,1,1,1552.850,1015.003
1951,1,1,1616.480,1008.136
1952,1,1,1545.821,1001.859
1953,1,1,1545.452,1004.529
1954,1,1,1546.357,1003.532
1955,1,1,1548.640,1014.530
1956,1,1,1537.803,1001.219
1957,1,1,1553.649,1005.858
1958,1,1,1563.040,1016.873
1959,1,1,1542.246,1001.311
1960,1,1,1553.729,1015.483
1961,1,1,1542.025,1002.770
1962,1,1,1537.865,1002.344
1963,1,1,1594.966,1046.812
1964,0,0,1549.046,1003.021
1965,1,1,1548.757,1006.308
1966,0,0,1541.267,1003.046
1967,1,1,1537.741,1002.714
1968,1,1,1554.246,1016.738
1969,1,1,1552.732,1014.757
1970,1,1,1605.551,1006.775
1971,1,0,1549.292,1003.637
1972,1,1,1540.720,1000.904
1973,1,1,1536.646,999.083
1974,1,1,1537.582,1000.203
1975,0,0,1538.443,1001.815
1976,1,1,1553.784,1004.683
1977,1,1,1548.043,1006.437
1978,1,1,1544.511,1004.935
1979,1,1,1540.505,1002.227
1980,1,1,1543.773,1003.170
1981,1,1,1533.606,1001.237
1982,1,1,1584.375,1001.113
1983,1,1,1546.529,1004.893
1984,1,1,1539.693,1003.015
1985,0,0,1550.640,1015.957
1986,1,1,1540.221,1001.206
1987,0,0,1537.415,1001.145
1988,1,1,1549.674,1015.046
1989,1,1,1606.449,1055.588
1990,1,1,1562.425,1018.677
1991,1,1,1541.865,1002.991
1992,1,1,1540.806,1003.391
1993,1,1,1540.991,1003.785
1994,1,1,1552.837,1014.025
1995,0,0,1551.588,1006.924
1996,1,1,1556.960,1016.831
1997,1,1,1539.778,1001.550
1998,1,1,1541.606,1001.896
1999,1,1,1552.720,1016.148
2000,1,1,1631.034,1017.434
2001,1,1,1582.166,1011.883
2002,0,0,1574.203,1018.400
2003,1,1,1544.369,1001.631
2004,1,1,1542.172,1002.633
2005,1,1,1537.249,1001.065
2006,1,1,1553.975,1015.594
2007,1,1,1600.707,1048.621
2008,1,1,1554.800,1005.779
2009,0,0,1542.960,1003.446
2010,1,1,1542.031,1004.061
2011,1,1,1539.490,1002.135
2012,1,1,1551.465,1014.972
2013,1,1,1539.747,1001.717
2014,0,0,1590.301,1002.105
2015,1,1,1557.385,1016.369
2016,1,1,1541.040,1001.643
2017,1,1,1541.496,1000.979
2018,1,1,1533.225,999.120
2019,1,1,1552.135,1014.332
2020,1,1,1549.218,1002.400
2021,1,1,1548.467,1004.449
2022,1,1,1555.360,1016.074
2023,1,1,1538.898,1002.991
2024,1,1,1556.394,1016.769
2025,1,1,1537.569,1002.812
2026,1,1,1609.311,1001.693
2027,1,1,1549.323,1002.954
2028,1,1,1557.070,1017.323
2029,1,1,1537.200,1001.471
2030,1,0,1540.548,1000.782
2031,1,1,1535.465,1000.560
2032,1,1,1539.520,1001.797
2033,0,0,1600.553,1003.760
2034,1,1,1561.015,1016.597
2035,1,1,1544.000,1006.412
2036,1,1,1543.846,1005.785
2037,1,1,1552.295,1015.557
2038,1,1,1541.428,999.969
2039,1,0,1567.538,1014.769
2040,1,1,1550.985,1002.708
2041,1,1,1558.381,1017.292
2042,1,1,1552.739,1013.588
2043,1,1,1553.772,1014.031
2044,1,1,1540.634,1004.037
2045,1,1,1589.692,1004.726
2046,1,1,1550.369,1005.095
2047,0,1,1544.579,1004.376
2048,1,1,1536.727,1001.539
2049,0,0,1535.102,999.932
2050,1,1,1540.880,1003.046
2051,1,1,1543.046,1002.043
2052,1,1,1589.545,1005.508
2053,0,0,1546.941,1001.194
2054,1,1,1541.785,1001.772
2055,1,0,1542.966,1007.661
2056,1,1,1537.373,1002.068
2057,1,1,1539.391,1003.557
2058,1,1,1551.686,1005.809
2059,1,1,1543.889,1003.877
2060,1,1,1537.766,1000.652
2061,1,1,1541.662,1004.910
2062,0,0,1555.458,1016.203
2063,0,0,1537.089,1001.914
2064,1,1,1614.400,1015.643
2065,1,1,1546.413,1001.680
2066,1,1,1548.012,1000.573
2067,1,1,1544.781,1003.022
2068,1,1,1539.175,1001.329
2069,1,1,1539.446,1001.133
2070,1,1,1540.701,1001.625
2071,1,1,1552.947,1004.381
2072,1,1,1545.225,1001.317
2073,1,1,1542.425,1002.954
2074,1,1,1541.360,1002.930
2075,1,1,1558.936,1015.378
2076,1,1,1541.539,1004.030
2077,1,1,1556.406,1008.234
2078,1,1,1560.677,1017.729
2079,1,1,1539.065,1001.649
2080,1,1,1540.271,1004.498
2081,1,1,1540.954,1005.188
2082,1,0,1554.351,1015.748
2083,1,1,1579.957,1002.227
2084,0,0,1549.028,1002.677
2085,1,1,1545.588,1002.585
2086,1,1,1540.486,1001.950
2087,1,1,1554.412,1016.061
2088,1,1,1552.412,1016.627
2089,1,1,1554.024,1016.296
2090,1,1,1551.859,1004.277
2091,1,0,1560.751,1017.779
2092,1,0,1545.323,1007.643
2093,1,1,1540.689,1003.526
2094,0,0,1543.059,1002.764
2095,1,1,1549.846,1016.061
2096,1,1,1565.508,1013.840
2097,1,1,1547.194,1000.529
2098,1,1,1557.175,1016.160
2099,1,1,1538.941,1001.385
2100,1,1,1542.222,1005.021
2101,1,1,1554.849,1017.969
2102,1,1,1601.575,1002.621
2103,0,0,1552.240,1005.705
2104,1,1,1549.920,1007.655
2105,1,1,1542.991,1003.194
2106,0,0,1544.591,1002.449
2107,1,1,1539.298,1000.523
2108,1,1,1540.308,1001.132
2109,1,1,1552.430,1004.400
2110,1,1,1549.397,1003.015
2111,1,1,1541.582,1002.271
2112,1,1,1545.870,1008.357
2113,1,1,1541.969,1002.413
2114,1,0,1542.776,1003.403
2115,1,1,1562.332,1016.455
2116,1,1,1544.941,1003.501
2117,1,1,1545.335,1004.394
2118,1,1,1551.366,1015.840
2119,1,1,1539.348,1002.190
2120,1,1,1541.508,1003.348
2121,1,1,1590.178,1013.913
2122,1,1,1549.169,1004.375
2123,0,1,1546.788,1004.492
2124,1,1,1547.926,1005.225
2125,1,1,1540.209,1001.816
2126,1,1,1551.686,1016.831
2127,1,1,1539.144,1001.446
2128,1,1,1551.274,1006.191
2129,1,1,1546.480,1003.336
2130,1,1,1544.579,1002.344
2131,1,1,1541.988,1004.924
2132,1,1,1552.775,1012.806
2133,1,1,1554.547,1017.526
2134,1,1,1551.846,1006.505
2135,1,1,1546.351,1006.450
2136,1,1,1543.194,1003.089
2137,1,1,1541.710,1006.172
2138,1,1,1536.726,1000.523
2139,1,1,1541.169,1003.520
2140,1,1,1551.403,1015.834
2141,1,0,1631.987,1011.650
2142,1,1,1564.621,1017.372
2143,1,1,1552.904,1016.751
2144,1,1,1540.720,1003.489
2145,1,0,1551.495,1015.686
2146,1,1,1541.987,1001.994
2147,1,1,1559.286,1009.212
2148,1,1,1561.674,1017.354
2149,1,1,1545.484,1005.570
2150,1,1,1544.394,1004.394
2151,1,1,1537.987,1001.249
2152,0,0,1538.874,1001.993
2153,1,1,1551.754,1002.696
2154,1,1,1546.874,1006.375
2155,1,1,1541.176,1004.376
2156,1,1,1541.163,1003.846
2157,1,1,1537.520,1001.569
2158,1,1,1547.637,1016.289
2159,0,1,1537.145,1001.748
2160,1,1,1604.627,1005.077
2161,0,0,1557.612,1016.455
2162,1,1,1555.458,1015.723
2163,1,1,1552.068,1016.652
2164,1,0,1541.594,1004.769
2165,0,0,1537.803,1003.748
2166,1,1,1560.775,1016.862
2167,1,1,1547.729,1002.394
2168,1,1,1542.566,1003.692
2169,1,1,1552.726,1015.766
2170,1,1,1535.397,999.870
2171,1,1,1536.480,1002.357
2172,1,1,1561.969,1017.914
2173,1,1,1548.658,1007.852
2174,0,0,1546.216,1004.659
2175,1,1,1540.135,1004.135
2176,0,0,1551.397,1016.043
2177,0,0,1545.169,1003.280
2178,0,0,1535.483,999.853
2179,1,1,1611.040,1006.000
2180,1,1,1542.043,1001.877
2181,1,1,1538.991,999.920
2182,1,1,1552.609,1015.687
2183,1,1,1549.114,1013.440
2184,1,1,1551.040,1014.806
2185,0,0,1552.634,1006.991
2186,1,1,1547.754,1004.498
2187,1,1,1538.000,1002.338
2188,1,1,1538.979,1001.464
2189,1,1,1550.695,1014.991
2190,1,1,1535.693,999.920
2191,1,1,1588.209,1039.618
2192,1,1,1545.458,1004.258
2193,1,1,1543.785,1002.320
2194,1,1,1556.142,1015.501
2195,1,1,1536.259,1002.320
2196,0,0,1551.526,1017.883
2197,1,1,1541.139,1003.877
2198,1,1,1601.877,1018.173
2199,1,1,1544.166,1003.452
2200,1,1,1544.584,1001.711
2201,1,1,1551.452,1014.855
2202,1,1,1537.920,1001.335
2203,1,1,1539.680,1002.314
2204,1,1,1563.459,1017.421
2205,1,1,1558.511,1015.267
2206,1,1,1539.539,1002.129
2207,0,0,1538.376,1001.409
2208,1,1,1541.028,1003.114
2209,1,1,1550.720,1012.382
2210,1,1,1591.767,1000.665
2211,1,1,1562.578,1017.846
2212,1,1,1537.477,1000.418
2213,1,1,1541.637,1002.591
2214,0,0,1536.751,1000.044
2215,1,1,1540.000,1001.157
2216,1,1,1537.908,1001.600
2217,0,0,1607.089,1057.711
2218,1,1,1555.791,1009.070
2219,1,1,1539.939,1001.422
2220,1,1,1550.517,1014.456
2221,1,1,1536.117,1001.729
2222,1,1,1538.892,1003.883
2223,1,1,1561.317,1011.576
2224,1,1,1549.907,1006.849
2225,1,1,1539.871,1001.539
2226,0,0,1536.818,1002.363
2227,1,1,1550.504,1016.013
2228,1,1,1551.994,1014.997
2229,1,1,1586.105,1002.068
2230,0,0,1548.363,1002.136
2231,0,0,1539.003,1001.415
2232,0,0,1545.065,1006.240
2233,0,0,1538.837,1000.874
2234,1,1,1554.855,1016.111
2235,1,1,1535.532,1003.304
2236,1,1,1563.292,1016.031
2237,1,1,1546.991,1002.935
2238,1,1,1546.966,1012.221
2239,1,1,1537.612,1001.347
2240,1,0,1541.169,1002.270
2241,1,1,1548.591,1016.363
2242,1,1,1550.695,1004.941
2243,0,0,1550.474,1006.474
2244,1,1,1546.954,1004.794
2245,1,1,1553.643,1015.864
2246,0,0,1542.910,1005.286
2247,1,1,1536.825,1001.483
2248,1,1,1578.523,999.379
2249,0,0,1547.464,1002.191
2250,1,1,1551.501,1015.384
2251,1,1,1535.311,1002.523
2252,1,1,1540.351,1002.431
2253,1,1,1541.422,1004.375
2254,1,1,1541.089,1004.209
2255,1,1,1552.424,1003.421
2256,1,1,1546.302,1001.828
2257,1,1,1550.738,1014.031
2258,1,1,1542.929,1000.400
2259,1,0,1542.049,1002.800
2260,1,1,1540.800,1003.053
2261,1,1,1555.342,1008.487
2262,1,1,1558.585,1017.034
2263,1,1,1541.852,1004.173
2264,1,1,1531.643,999.945
2265,0,0,1551.686,1014.430
2266,0,0,1549.791,1012.800
2267,1,1,1576.769,1001.212
2268,1,1,1564.504,1016.394
2269,1,1,1557.422,1015.243
2270,1,1,1538.277,1001.564
2271,1,1,1536.308,1000.855
2272,0,0,1541.336,1005.994
2273,1,1,1539.821,1004.320
2274,1,1,1561.969,1017.938
2275,1,1,1544.560,1001.988
2276,1,0,1554.246,1014.800
2277,0,0,1537.939,1000.819
2278,1,1,1537.471,1001.139
2279,1,1,1539.096,1002.030
2280,1,1,1562.019,1009.766
2281,1,1,1552.141,1005.686
2282,1,1,1556.345,1015.890
2283,1,1,1538.493,1001.169
2284,1,0,1541.797,1002.093
2285,1,1,1540.492,1002.314
2286,1,1,1552.935,1015.544
2287,1,1,1619.311,1018.732
2288,1,1,1542.806,1001.852
2289,0,0,1546.142,1001.969
2290,1,1,1547.212,1005.310
2291,1,1,1540.960,1002.825
2292,0,0,1554.400,1016.628
2293,1,1,1557.163,1006.449
2294,1,1,1564.677,1015.347
2295,1,1,1556.572,1017.710
2296,1,1,1545.563,1005.625
2297,1,1,1543.624,1005.434
2298,1,1,1540.345,1002.370
2299,1,1,1554.850,1007.021
2300,1,1,1547.366,1001.938
2301,0,0,1541.169,1002.757
2302,1,1,1542.794,1004.941
2303,1,1,1540.554,1001.428
2304,0,0,1542.819,1004.382
2305,1,1,1540.074,1003.649
2306,1,1,1592.209,1003.576
2307,1,1,1550.246,1004.825
2308,1,1,1556.972,1016.462
2309,1,1,1540.468,1002.259
2310,1,1,1541.268,1001.957
2311,1,1,1537.613,1001.108
2312,1,1,1556.554,1006.523
2313,1,1,1543.034,1002.843
2314,1,1,1541.896,1002.301
2315,1,1,1553.274,1015.440
2316,1,1,1539.367,1002.080
2317,1,1,1541.077,1002.184
2318,1,1,1579.735,1033.471
2319,1,1,1560.591,1017.705
2320,1,1,1543.256,1001.834
2321,1,1,1546.751,1013.034
2322,1,1,1553.169,1016.049
2323,1,1,1540.628,1003.323
2324,1,1,1536.745,1002.111
2325,1,1,1589.022,1005.268
2326,1,1,1544.234,1002.726
2327,1,1,1557.114,1016.443
2328,1,1,1538.148,1002.369
2329,1,1,1538.504,1001.976
2330,1,1,1553.311,1014.862
2331,1,1,1553.668,1006.782
2332,1,1,1562.616,1017.058
2333,1,1,1549.889,1006.529
2334,1,1,1541.200,1001.754
2335,1,1,1551.908,1016.062
2336,0,0,1540.092,1002.590
2337,1,1,1594.437,1041.735
2338,1,1,1553.729,1006.105
2339,1,1,1554.726,1016.566
2340,1,0,1542.012,1004.117
2341,1,0,1541.686,1001.034
2342,1,1,1541.422,1003.471
2343,1,1,1554.437,1015.859
2344,1,1,1587.674,1002.615
2345,1,1,1546.726,1004.498
2346,1,1,1546.332,1001.895
2347,1,1,1554.732,1016.480
2348,1,0,1544.972,1005.219
2349,1,1,1538.424,1002.498
2350,0,0,1561.108,1006.936
2351,1,1,1558.092,1008.301
2352,1,1,1545.847,1003.865
2353,1,1,1540.991,1004.277
2354,1,1,1541.225,1003.397
2355,1,1,1541.071,1003.926
2356,1,1,1590.517,1001.871
2357,1,1,1559.667,1016.105
2358,1,1,1559.009,1017.157
2359,1,1,1541.582,1004.320
2360,0,0,1546.924,1003.606
2361,1,0,1537.945,1001.366
2362,1,1,1543.982,1002.862
2363,1,0,1588.314,1004.307
2364,0,0,1544.259,1001.317
2365,1,1,1555.606,1018.025
2366,1,0,1558.511,1017.280
2367,1,1,1553.674,1016.332
2368,1,1,1551.150,1014.615
2369,1,1,1558.849,1008.289
2370,1,1,1551.729,1004.080
2371,1,1,1541.348,1001.477
2372,1,1,1538.708,1002.356
2373,0,0,1549.557,1015.446
2374,1,1,1553.471,1013.778
2375,1,1,1603.674,1056.769
2376,1,1,1543.114,1003.139
2377,1,1,1539.569,1001.287
2378,1,1,1552.806,1015.889
2379,1,1,1540.862,1002.954
2380,1,1,1542.148,1003.821
2381,0,1,1555.969,1016.751
2382,1,1,1611.557,1018.892
2383,1,1,1557.089,1015.877
2384,1,1,1541.520,1000.178
2385,1,1,1539.969,1000.400
2386,1,1,1544.025,1004.627
2387,1,1,1550.880,1013.877
2388,1,1,1554.991,1007.434
2389,1,1,1559.311,1017.693
2390,1,1,1545.163,1002.603
2391,1,1,1551.108,1014.751
2392,1,1,1551.323,1015.366
2393,1,0,1539.052,1002.400
2394,1,1,1641.618,1055.310
2395,1,0,1568.973,1007.889
2396,1,1,1553.637,1007.422
2397,1,1,1540.492,1001.427
2398,1,1,1557.016,1017.175
2399,0,0,1554.154,1017.219
2400,1,1,1536.135,1000.037
2401,1,1,1614.166,1006.664
2402,1,1,1547.778,1003.305
2403,1,0,1540.013,1003.304
2404,1,1,1542.301,1003.237
2405,1,1,1542.585,1004.265
2406,1,1,1541.557,1003.132
2407,1,1,1558.929,1007.015
2408,1,1,1550.381,1002.874
2409,1,1,1555.101,1016.647
2410,1,0,1542.874,1004.080
2411,1,1,1538.117,1002.203
2412,1,1,1546.234,1005.593
2413,1,1,1564.234,1012.129
2414,1,1,1549.987,1003.059
2415,1,1,1744.062,1018.400
2416,1,1,1847.231,1037.673
2417,1,0,1648.658,1016.327
2418,1,1,1572.985,1007.674
2419,0,1,1606.351,1012.129
2420,1,1,1573.976,1007.132
2421,1,1,1570.800,1018.105
2422,1,0,1546.726,1002.911
2423,1,1,1555.760,1015.914
2424,1,1,1539.052,1000.978
2425,1,1,1593.932,1003.760
2426,1,1,1570.898,1004.893
2427,1,1,1554.160,1006.203
2428,1,1,1542.437,1005.065
2429,1,1,1555.828,1016.141
2430,1,1,1534.776,1000.270
2431,1,1,1543.145,1007.071
2432,1,1,1583.175,1015.397
2433,1,1,1571.902,1018.560
2434,1,1,1545.976,1001.908
2435,1,1,1553.354,1013.907
2436,0,0,1545.071,1005.181
2437,1,1,1536.701,1002.954
2438,1,0,1576.327,1010.566
2439,1,1,1572.252,1020.487
2440,1,1,1547.508,1003.280
2441,1,1,1537.120,1000.585
2442,0,0,1539.526,1003.513
2443,1,1,1538.763,1000.573
2444,0,0,1599.218,1001.742
2445,1,1,1555.507,1002.363
2446,1,1,1562.277,1016.080
2447,1,1,1556.258,1016.413
2448,1,1,1542.480,1004.196
2449,1,1,1540.468,1003.661
2450,1,1,1556.339,1016.665
2451,1,1,1550.295,1003.224
2452,1,1,1546.222,1004.030
2453,1,1,1541.858,1000.517
2454,1,1,1554.923,1015.729
2455,1,1,1537.600,1002.068
2456,1,1,1539.545,1000.616
2457,1,1,1552.776,1001.040
2458,1,1,1549.354,1002.640
2459,1,1,1537.858,1000.948
2460,1,1,1537.625,1001.957
2461,1,1,1541.748,1004.775
2462,0,0,1556.419,1015.822
2463,1,1,1592.067,1006.369
2464,1,1,1557.434,1005.853
2465,1,1,1542.074,1003.182
2466,0,0,1534.917,1002.363
2467,0,0,1538.431,1001.748
2468,0,0,1536.769,1002.277
2469,1,1,1535.957,1000.178
2470,1,1,1557.520,1008.012
2471,0,0,1546.504,1005.772
2472,1,1,1540.295,1001.576
2473,1,1,1538.984,1001.570
2474,0,0,1554.824,1016.529
2475,1,1,1540.634,1004.425
2476,1,1,1569.883,1013.465
2477,0,0,1546.333,1004.252
2478,0,0,1540.733,1000.892
2479,0,0,1557.089,1015.637
2480,1,1,1541.243,1002.123
2481,1,1,1552.148,1016.178
2482,1,1,1543.877,1002.111
2483,1,1,1613.667,1004.622
2484,1,1,1543.643,1001.890
2485,1,1,1553.760,1016.966
2486,1,1,1537.606,1003.138
2487,1,1,1537.003,1000.308
2488,1,1,1555.071,1016.037
2489,0,0,1563.557,1014.086
2490,1,1,1545.889,1001.458
2491,1,1,1540.880,1001.206
2492,1,1,1545.828,1003.779
2493,1,1,1539.600,1001.982
2494,1,1,1540.566,1002.049
2495,1,1,1565.335,1012.351
2496,1,1,1559.883,1014.972
2497,1,1,1543.200,1003.341
2498,1,1,1542.763,1002.462
2499,0,0,1535.107,1001.766
2500,1,1,1538.695,1000.658
2501,1,1,1541.034,1002.560
2502,1,1,1596.911,1006.375
2503,1,1,1556.240,1016.603
2504,1,1,1547.360,1006.923
2505,1,1,1543.003,1004.258
2506,0,0,1555.218,1016.997
2507,1,1,1549.717,1009.944
2508,1,1,1549.206,1002.449
2509,1,1,1558.234,1017.065
2510,1,1,1546.006,1003.366
2511,0,1,1557.680,1017.089
2512,0,1,1533.643,1000.178
2513,0,0,1555.163,1014.850
2514,1,1,1549.612,1002.751
2515,1,1,1548.739,1005.766
2516,1,1,1544.714,1003.557
2517,0,0,1533.945,1000.572
2518,0,1,1539.945,1003.169
2519,1,1,1555.219,1015.890
2520,1,0,1538.388,1001.649
2521,0,0,1609.176,1004.369
2522,1,1,1551.427,1007.207
2523,1,0,1545.853,1004.917
2524,1,1,1552.381,1015.483
