index,label,prediction,model_inference_us,kernel_us
1807,0,0,1411.852,909.625
1808,1,1,1406.702,903.459
1809,1,1,1459.502,945.975
1810,1,1,1416.948,905.053
1811,1,1,1412.732,906.572
1812,1,1,1415.772,911.206
1813,1,1,1416.627,909.200
1814,1,1,1409.434,907.840
1815,1,1,1410.985,907.643
1816,1,1,1468.615,909.970
1817,1,1,1417.052,907.649
1818,1,1,1411.636,906.006
1819,1,1,1410.486,905.539
1820,1,1,1412.184,908.455
1821,1,1,1410.720,907.705
1822,0,0,1409.434,909.292
1823,1,1,1424.221,909.114
1824,1,1,1413.704,905.618
1825,1,1,1415.372,908.419
1826,1,1,1416.179,911.268
1827,1,1,1411.145,908.782
1828,1,1,1407.858,906.942
1829,1,0,1484.517,905.853
1830,1,1,1464.049,917.471
1831,1,1,1432.652,910.591
1832,1,1,1421.495,908.984
1833,1,1,1414.923,907.852
1834,1,1,1414.203,909.458
1835,0,0,1410.141,905.730
1836,1,1,1468.806,951.181
1837,1,0,1428.732,913.403
1838,1,1,1418.757,908.818
1839,1,1,1420.222,911.151
1840,1,1,1414.867,906.499
1841,1,1,1409.760,902.948
1842,1,1,1409.927,908.185
1843,1,1,1428.369,911.052
1844,1,1,1423.895,910.911
1845,1,1,1412.659,908.400
1846,1,1,1411.243,905.212
1847,0,0,1409.145,905.858
1848,1,1,1413.385,910.259
1849,0,0,1409.114,907.095
1850,1,1,1426.615,910.431
1851,1,1,1420.271,907.741
1852,1,1,1419.255,909.150
1853,1,0,1413.194,909.243
1854,1,1,1412.173,907.422
1855,1,1,1412.320,907.341
1856,1,1,1413.501,906.443
1857,1,1,1427.256,912.610
1858,1,1,1413.397,905.741
1859,1,1,1414.000,906.277
1860,1,1,1412.474,907.133
1861,0,0,1406.468,905.705
1862,1,1,1407.766,906.462
1863,0,0,1410.345,907.354
1864,1,1,1437.846,916.837
1865,1,1,1422.314,906.579
1866,1,1,1426.603,919.526
1867,1,1,1413.212,906.917
1868,1,1,1412.283,906.652
1869,1,1,1410.633,909.600
1870,1,1,1412.837,909.225
1871,1,1,1425.668,908.234
1872,1,1,1420.117,905.932
1873,1,1,1413.674,907.827
1874,1,1,1409.538,905.747
1875,1,1,1415.317,909.803
1876,1,1,1414.862,911.022
1877,1,1,1410.554,905.815
1878,1,1,1433.102,911.988
1879,1,1,1414.812,905.483
1880,1,1,1413.323,907.330
1881,0,1,1413.963,908.708
1882,1,1,1413.655,908.671
1883,1,1,1413.330,907.421
1884,1,1,1408.831,906.616
1885,1,1,1471.588,915.163
1886,1,1,1448.696,914.043
1887,1,1,1423.113,909.015
1888,1,1,1418.314,909.231
1889,1,1,1416.554,909.114
1890,1,1,1409.908,906.849
1891,1,1,1413.366,908.332
1892,0,0,1467.145,950.443
1893,1,1,1415.717,906.135
1894,1,1,1410.658,906.486
1895,1,1,1410.610,907.089
1896,1,1,1409.613,907.169
1897,1,1,1409.544,905.028
1898,0,0,1408.880,908.301
1899,1,1,1478.653,910.307
1900,1,1,1422.738,912.277
1901,1,1,1418.086,911.329
1902,0,0,1409.890,904.720
1903,1,1,1416.942,908.990
1904,1,1,1414.270,908.437
1905,1,1,1412.745,907.114
1906,0,0,1425.034,908.135
1907,1,1,1411.200,905.944
1908,1,1,1412.487,908.591
1909,1,1,1411.317,905.575
1910,1,1,1409.840,907.711
1911,1,1,1410.456,908.646
1912,1,1,1457.711,908.000
1913,1,1,1429.945,913.385
1914,1,1,1408.763,906.320
1915,1,1,1407.612,905.729
1916,1,1,1411.304,906.135
1917,1,1,1409.951,905.711
1918,1,1,1409.889,907.643
1919,1,1,1473.735,908.431
1920,1,1,1422.658,908.658
1921,0,0,1415.686,907.716
1922,1,1,1414.462,908.782
1923,1,1,1410.677,907.846
1924,1,1,1411.938,908.486
1925,1,1,1410.283,905.034
1926,0,0,1430.726,915.464
1927,1,1,1418.407,908.265
1928,1,1,1410.443,905.767
1929,1,1,1413.077,908.350
1930,1,0,1410.252,905.772
1931,1,0,1411.273,907.440
1932,1,1,1405.588,905.255
1933,1,1,1429.520,910.221
1934,1,1,1418.923,908.142
1935,1,1,1415.187,908.025
1936,1,1,1414.708,907.723
1937,1,1,1412.769,908.603
1938,1,1,1413.256,908.338
1939,1,1,1408.406,907.447
1940,1,1,1454.782,914.825
1941,1,1,1440.283,915.951
1942,1,0,1421.206,907.895
1943,1,0,1415.459,907.723
1944,1,1,1412.013,905.637
1945,1,1,1413.828,908.394
1946,1,1,1421.434,918.271
1947,1,1,1427.139,910.560
1948,1,1,1416.824,907.828
1949,1,1,1409.779,905.563
1950,1,1,1413.464,909.126
1951,1,1,1410.400,907.692
1952,1,1,1406.794,907.114
1953,1,1,1409.452,907.317
1954,1,1,1422.240,905.003
1955,1,1,1419.877,908.037
1956,1,1,1413.927,906.911
1957,1,1,1411.834,906.056
1958,1,1,1412.338,907.778
1959,1,1,1416.222,911.089
1960,1,1,1407.865,906.499
1961,1,1,1427.747,912.025
1962,1,1,1424.523,909.175
1963,1,1,1418.905,909.563
1964,0,0,1413.514,905.570
1965,1,1,1407.809,903.790
1966,0,0,1408.259,907.588
1967,1,1,1411.009,907.914
1968,1,1,1440.609,918.412
1969,1,1,1423.895,909.378
1970,1,1,1414.382,905.833
1971,1,0,1417.705,908.695
1972,1,1,1415.243,908.523
1973,1,1,1416.074,910.363
1974,1,1,1405.520,902.468
1975,0,0,1427.225,911.729
1976,1,1,1416.283,907.556
1977,1,1,1413.335,908.886
1978,1,1,1415.556,908.874
1979,1,1,1408.350,907.132
1980,1,1,1410.929,906.653
1981,1,1,1412.886,909.453
1982,1,1,1418.843,907.336
1983,1,1,1419.828,909.292
1984,1,1,1411.859,907.969
1985,0,0,1414.560,909.433
1986,1,1,1413.569,908.652
1987,0,0,1409.237,904.683
1988,1,1,1407.864,904.880
1989,1,1,1434.843,917.754
1990,1,1,1418.529,909.822
1991,1,1,1417.280,908.517
1992,1,1,1413.446,910.794
1993,1,1,1411.717,909.317
1994,1,1,1411.249,907.834
1995,0,0,1409.335,908.153
1996,1,1,1461.299,906.382
1997,1,1,1417.224,909.366
1998,1,1,1409.299,906.228
1999,1,1,1415.834,909.896
2000,1,1,1506.720,920.289
2001,1,1,1437.230,912.960
2002,0,0,1437.705,906.185
2003,1,1,1423.409,907.366
2004,1,1,1415.945,905.710
2005,1,1,1415.963,910.333
2006,1,1,1417.292,910.541
2007,1,1,1406.720,905.225
2008,1,1,1408.769,905.151
2009,0,0,1430.634,914.264
2010,1,1,1421.133,910.658
2011,1,1,1408.400,905.329
2012,1,1,1409.797,905.619
2013,1,1,1411.668,905.249
2014,0,0,1410.683,908.566
2015,1,1,1413.403,907.292
2016,1,1,1427.502,909.360
2017,1,1,1422.536,912.240
2018,1,1,1418.104,910.972
2019,1,1,1421.181,910.948
2020,1,1,1410.566,907.403
2021,1,1,1409.920,903.815
2022,1,1,1411.458,907.735
2023,1,1,1436.578,919.680
2024,1,1,1419.945,909.181
2025,1,1,1408.941,907.262
2026,1,1,1414.529,908.437
2027,1,1,1410.782,908.313
2028,1,1,1408.209,906.547
2029,1,1,1409.649,908.124
2030,1,0,1422.954,911.090
2031,1,1,1421.582,907.692
2032,1,1,1417.483,910.173
2033,0,1,1412.086,906.585
2034,1,1,1411.674,909.108
2035,1,1,1407.526,907.003
2036,1,1,1413.219,908.486
2037,1,1,1421.588,910.739
2038,1,1,1417.544,907.945
2039,1,0,1416.837,908.978
2040,1,1,1411.231,909.225
2041,1,1,1411.710,908.037
2042,1,1,1411.687,908.313
2043,1,1,1415.772,910.166
2044,1,1,1431.157,912.277
2045,1,1,1419.384,908.394
2046,1,1,1410.086,904.739
2047,0,1,1412.468,906.616
2048,1,1,1417.354,912.381
2049,0,0,1411.668,907.083
2050,1,1,1404.621,904.504
2051,1,1,1420.418,907.200
2052,1,1,1420.486,910.024
2053,0,0,1413.157,907.027
2054,1,1,1409.502,906.498
2055,1,0,1407.619,905.637
2056,1,1,1410.886,906.726
2057,1,1,1424.228,919.569
2058,1,1,1463.975,948.074
2059,1,1,1419.532,907.021
2060,1,1,1411.317,908.480
2061,1,1,1416.136,908.074
2062,0,0,1414.031,909.896
2063,0,0,1421.194,918.326
2064,1,1,1414.104,911.354
2065,1,1,1467.883,911.625
2066,1,1,1412.603,905.157
2067,1,1,1409.877,906.178
2068,1,1,1410.591,908.289
2069,1,1,1408.104,906.227
2070,1,1,1407.871,906.868
2071,1,1,1411.945,908.197
2072,1,1,1427.003,907.729
2073,1,1,1415.089,906.289
2074,1,1,1416.018,910.899
2075,1,1,1411.674,910.105
2076,1,1,1409.508,906.689
2077,1,1,1410.197,908.750
2078,1,1,1451.877,906.548
2079,1,1,1422.603,909.643
2080,1,1,1412.886,904.640
2081,1,1,1413.422,908.529
2082,1,0,1413.526,905.582
2083,1,1,1412.942,906.523
2084,0,0,1411.366,905.089
2085,1,1,1469.293,905.594
2086,1,1,1427.705,909.150
2087,1,1,1417.624,910.043
2088,1,1,1413.809,908.492
2089,1,1,1416.012,907.772
2090,1,1,1413.213,908.978
2091,1,0,1411.280,908.782
2092,1,0,1431.040,915.619
2093,1,1,1421.864,908.153
2094,0,0,1417.262,905.631
2095,1,1,1409.274,904.960
2096,1,1,1410.843,906.990
2097,1,1,1409.853,905.933
2098,1,1,1411.046,906.819
2099,1,1,1420.510,906.991
2100,1,1,1418.616,905.908
2101,1,1,1416.517,910.473
2102,1,1,1413.157,905.169
2103,0,0,1410.369,905.668
2104,1,1,1411.532,908.560
2105,1,1,1412.535,908.640
2106,0,0,1456.173,908.068
2107,1,1,1444.510,913.391
2108,1,1,1421.243,909.674
2109,1,1,1420.228,908.375
2110,1,1,1415.286,909.908
2111,1,1,1408.351,904.646
2112,1,1,1412.745,908.302
2113,1,1,1428.265,904.850
2114,1,0,1431.243,913.624
2115,1,1,1417.643,907.292
2116,1,1,1410.769,905.840
2117,1,1,1411.360,907.040
2118,1,1,1410.708,907.748
2119,1,1,1414.320,910.690
2120,1,1,1421.570,912.129
2121,1,1,1419.342,908.184
2122,1,1,1409.059,905.526
2123,0,1,1415.076,909.224
2124,1,1,1416.031,907.545
2125,1,1,1411.815,908.498
2126,1,1,1410.209,906.868
2127,1,1,1426.628,907.717
2128,1,1,1418.800,907.335
2129,1,1,1418.141,908.683
2130,1,1,1406.702,905.139
2131,1,1,1413.132,908.474
2132,1,1,1409.200,908.135
2133,1,1,1408.843,905.545
2134,1,1,1423.932,910.129
2135,1,1,1417.914,909.711
2136,1,1,1412.013,907.773
2137,1,1,1413.477,909.551
2138,1,1,1408.677,906.621
2139,1,1,1409.022,905.778
2140,1,1,1410.609,906.007
2141,1,1,1416.283,908.067
2142,1,1,1410.966,906.991
2143,1,1,1410.406,904.258
2144,1,1,1414.215,908.942
2145,1,0,1416.948,909.422
2146,1,1,1411.070,906.216
2147,1,1,1416.615,908.769
2148,1,1,1433.889,914.628
2149,1,1,1417.138,909.613
2150,1,1,1414.861,908.129
2151,1,1,1414.043,910.031
2152,0,0,1413.957,909.470
2153,1,1,1411.453,906.616
2154,1,1,1412.037,907.360
2155,1,1,1432.572,919.471
2156,1,1,1419.471,906.751
2157,1,1,1412.596,906.787
2158,1,1,1408.807,906.283
2159,0,1,1409.527,906.769
2160,1,1,1413.858,909.520
2161,0,0,1409.963,906.782
2162,1,1,1472.086,911.741
2163,1,1,1417.723,907.096
2164,1,0,1411.791,906.738
2165,0,0,1420.240,916.886
2166,1,1,1409.477,904.609
2167,1,1,1416.277,911.354
2168,1,1,1415.003,909.963
2169,1,1,1486.492,914.259
2170,1,1,1421.126,909.193
2171,1,1,1407.526,905.335
2172,1,1,1410.487,906.037
2173,1,1,1411.188,906.665
2174,0,0,1411.723,906.899
2175,1,1,1450.307,906.622
2176,0,0,1419.360,905.661
2177,0,0,1411.550,904.690
2178,0,0,1424.178,919.366
2179,1,1,1410.905,906.886
2180,1,1,1407.077,907.920
2181,1,1,1411.372,904.628
2182,1,1,1455.452,909.273
2183,1,1,1425.040,911.059
2184,1,1,1417.662,906.671
2185,0,0,1409.286,905.686
2186,1,1,1409.225,905.975
2187,1,1,1411.200,906.418
2188,1,1,1405.957,906.006
2189,1,1,1453.994,904.056
2190,1,1,1417.815,908.123
2191,1,1,1414.892,907.064
2192,1,1,1415.575,909.661
2193,1,1,1410.511,907.434
2194,1,1,1407.237,905.668
2195,1,1,1409.360,905.631
2196,0,0,1421.834,907.551
2197,1,1,1412.781,905.169
2198,1,1,1416.172,909.489
2199,1,1,1417.570,908.179
2200,1,1,1415.003,909.015
2201,1,1,1407.274,906.751
2202,1,1,1414.074,909.237
2203,1,1,1427.686,913.102
2204,1,1,1419.877,911.489
2205,1,1,1414.062,910.234
2206,1,1,1413.735,907.083
2207,0,0,1415.692,910.560
2208,1,1,1409.711,904.338
2209,1,1,1411.163,907.384
2210,1,1,1424.658,910.037
2211,1,1,1426.185,911.920
2212,1,1,1413.021,905.582
2213,1,1,1412.086,908.646
2214,0,0,1412.056,907.262
2215,1,1,1410.277,904.184
2216,1,1,1414.160,909.286
2217,0,0,1423.809,910.019
2218,1,1,1416.031,907.544
2219,1,1,1417.409,911.889
2220,1,1,1411.760,910.381
2221,1,1,1411.225,907.988
2222,1,1,1412.277,909.231
2223,1,1,1415.305,909.797
2224,1,1,1420.560,907.138
2225,1,1,1419.680,909.686
2226,0,0,1413.163,908.437
2227,1,1,1415.102,910.923
2228,1,1,1407.649,905.347
2229,1,1,1411.397,908.222
2230,0,0,1405.507,905.003
2231,0,0,1438.984,919.661
2232,0,0,1423.502,910.548
2233,0,0,1418.332,909.114
2234,1,1,1409.736,905.736
2235,1,1,1416.302,907.920
2236,1,1,1412.603,907.366
2237,1,1,1409.957,904.824
2238,1,1,1422.055,909.323
2239,1,1,1419.206,910.086
2240,1,0,1417.704,910.270
2241,1,1,1407.822,905.107
2242,1,1,1410.991,906.665
2243,0,0,1410.412,906.707
2244,1,1,1417.736,911.495
2245,1,1,1422.209,907.169
2246,0,0,1420.461,909.446
2247,1,1,1410.775,906.818
2248,1,1,1410.436,908.080
2249,0,0,1409.471,904.591
2250,1,1,1410.308,904.449
2251,1,1,1413.059,909.692
2252,1,1,1429.330,910.739
2253,1,1,1417.858,908.868
2254,1,1,1412.830,906.455
2255,1,1,1422.455,918.855
2256,1,1,1408.732,904.018
2257,1,1,1409.163,906.142
2258,1,1,1413.920,909.717
2259,1,0,1418.277,904.419
2260,1,1,1418.960,910.529
2261,1,1,1412.455,909.145
2262,1,1,1413.028,908.204
2263,1,1,1407.710,904.301
2264,1,1,1413.710,908.271
2265,0,0,1411.606,906.782
2266,0,0,1459.212,910.720
2267,1,1,1414.548,908.012
2268,1,1,1414.308,908.886
2269,1,1,1412.086,907.661
2270,1,1,1412.006,906.511
2271,1,1,1412.135,908.160
2272,0,0,1410.499,908.659
2273,1,1,1451.089,907.514
2274,1,1,1413.095,908.590
2275,1,1,1415.323,908.030
2276,1,0,1414.634,908.566
2277,0,0,1412.425,908.554
2278,1,1,1411.046,907.305
2279,1,1,1409.336,908.757
2280,1,1,1425.625,909.145
2281,1,1,1411.003,906.050
2282,1,1,1415.206,906.425
2283,1,1,1410.825,905.065
2284,1,0,1413.021,907.212
2285,1,1,1406.855,904.850
2286,1,1,1452.554,911.563
2287,1,1,1417.637,905.268
2288,1,1,1411.890,904.978
2289,0,0,1411.323,905.957
2290,1,1,1411.341,911.230
2291,1,1,1408.203,907.908
2292,0,0,1408.615,906.117
2293,1,1,1468.153,906.628
2294,1,1,1431.544,909.797
2295,1,1,1415.169,905.926
2296,1,1,1412.271,906.973
2297,1,1,1412.468,906.873
2298,1,1,1413.243,907.890
2299,1,1,1414.197,909.391
2300,1,1,1476.025,962.671
2301,0,0,1427.993,912.867
2302,1,1,1420.086,908.351
2303,1,1,1412.148,907.717
2304,0,0,1410.387,905.077
2305,1,1,1406.105,903.471
2306,1,1,1409.514,906.154
2307,1,1,1422.745,909.329
2308,1,1,1421.865,911.446
2309,1,1,1423.113,917.815
2310,1,1,1412.572,910.283
2311,1,1,1407.858,905.747
2312,1,1,1405.956,907.933
2313,1,1,1412.702,909.237
2314,1,1,1426.160,910.744
2315,1,1,1414.326,905.704
2316,1,1,1411.311,907.853
2317,1,1,1424.554,918.615
2318,1,1,1415.920,908.782
2319,1,1,1409.686,906.923
2320,1,1,1410.252,910.548
2321,1,1,1422.911,908.400
2322,1,1,1415.748,906.751
2323,1,1,1416.566,910.351
2324,1,1,1414.178,908.074
2325,1,1,1415.809,911.471
2326,1,1,1406.505,904.252
2327,1,1,1412.339,906.653
2328,1,1,1422.523,907.575
2329,1,1,1418.812,909.945
2330,1,1,1416.154,910.807
2331,1,1,1409.200,907.280
2332,1,1,1409.225,905.212
2333,1,1,1412.647,906.548
2334,1,1,1407.237,906.388
2335,1,1,1429.667,907.396
2336,0,0,1420.167,908.714
2337,1,1,1411.532,906.590
2338,1,1,1413.575,906.400
2339,1,1,1408.764,908.062
2340,1,1,1414.474,910.197
2341,1,0,1409.840,904.314
2342,1,1,1419.741,906.252
2343,1,1,1422.929,909.870
2344,1,1,1411.889,907.083
2345,1,1,1410.935,906.462
2346,1,1,1403.347,904.917
2347,1,1,1412.276,907.262
2348,1,0,1406.732,903.551
2349,1,1,1423.735,909.102
2350,0,0,1417.723,911.710
2351,1,1,1411.181,907.156
2352,1,1,1409.028,907.403
2353,1,1,1411.963,906.191
2354,1,1,1417.816,914.148
2355,1,1,1411.901,907.244
2356,1,1,1424.080,909.545
2357,1,1,1418.333,909.507
2358,1,1,1412.480,907.606
2359,1,1,1410.462,906.031
2360,0,0,1415.612,910.339
2361,1,0,1412.013,908.942
2362,1,1,1410.418,907.747
2363,1,0,1423.403,908.720
2364,0,0,1413.624,908.400
2365,1,1,1418.676,910.252
2366,1,0,1414.407,910.548
2367,1,1,1410.591,905.680
2368,1,1,1411.323,910.622
2369,1,1,1409.649,906.726
2370,1,1,1429.206,913.096
2371,1,1,1421.311,913.366
2372,1,1,1415.311,909.360
2373,0,0,1412.622,906.880
2374,1,1,1409.514,906.517
2375,1,1,1409.988,908.000
2376,1,1,1412.037,910.431
2377,1,1,1479.810,911.570
2378,1,1,1417.532,904.985
2379,1,1,1416.215,906.677
2380,1,1,1415.483,908.105
2381,0,1,1414.123,908.480
2382,1,1,1410.739,903.865
2383,1,1,1410.024,905.502
2384,1,1,1685.249,928.154
2385,1,1,1504.283,923.207
2386,1,1,1438.689,910.695
2387,1,1,1475.606,909.994
2388,1,1,1547.262,915.606
2389,1,1,1485.409,916.659
2390,1,1,1515.218,914.566
2391,1,1,1486.911,913.453
2392,1,1,1543.397,914.056
2393,1,0,1541.329,922.874
2394,1,1,1525.458,931.655
2395,1,0,1445.828,914.923
2396,1,1,1574.043,911.311
2397,1,1,1558.104,959.686
2398,1,1,1537.711,955.193
2399,0,0,1519.231,906.504
2400,1,1,1531.298,911.071
2401,1,1,1452.714,916.247
2402,1,1,1520.942,920.812
2403,1,0,1546.584,919.545
2404,1,1,1537.077,910.092
2405,1,1,1535.409,915.778
2406,1,1,1455.477,916.462
2407,1,1,1665.034,993.809
2408,1,1,1601.544,925.576
2409,1,1,1499.335,915.945
2410,1,0,1507.317,920.203
2411,1,1,1520.751,916.960
2412,1,1,1463.575,912.541
2413,1,1,1518.590,907.384
2414,1,1,1534.344,920.800
2415,1,1,1497.587,912.873
2416,1,1,1519.532,916.855
2417,1,0,1519.477,916.622
2418,1,1,1534.831,913.299
2419,0,1,1511.988,915.268
2420,1,1,1486.461,908.696
2421,1,1,1492.763,911.877
2422,1,0,1543.163,913.588
2423,1,1,1527.077,925.606
2424,1,1,1534.967,917.674
2425,1,1,1484.480,915.040
2426,1,1,1533.539,918.037
2427,1,1,1515.545,933.625
2428,1,1,1507.108,911.753
2429,1,1,1639.625,926.130
2430,1,1,1551.225,919.323
2431,1,1,1526.456,909.409
2432,1,1,1482.320,910.062
2433,1,1,1446.154,912.468
2434,1,1,1424.449,910.111
2435,1,1,1451.089,916.031
2436,0,0,1429.077,909.058
2437,1,1,1422.037,909.347
2438,1,0,1417.243,908.394
2439,1,1,1416.345,910.086
2440,1,1,1407.816,905.532
2441,1,1,1412.394,906.037
2442,0,0,1440.049,908.658
2443,1,1,1426.049,907.920
2444,0,0,1416.080,907.760
2445,1,1,1410.289,907.034
2446,1,1,1412.338,905.280
2447,1,1,1409.317,905.157
2448,1,1,1410.049,906.942
2449,1,1,1429.827,912.449
2450,1,1,1418.794,908.947
2451,1,1,1413.422,909.987
2452,1,1,1409.046,904.665
2453,1,1,1413.311,908.388
2454,1,1,1409.957,904.265
2455,1,1,1408.898,907.643
2456,1,1,1431.170,911.852
2457,1,1,1424.480,909.114
2458,1,1,1414.387,909.409
2459,1,1,1410.314,905.963
2460,1,1,1411.803,905.575
2461,1,1,1422.277,918.209
2462,0,0,1409.637,907.034
2463,1,1,1420.726,907.305
2464,1,1,1419.175,911.434
2465,1,1,1416.554,908.541
2466,0,0,1411.643,906.702
2467,0,0,1412.037,908.437
2468,0,0,1410.701,906.019
2469,1,1,1411.421,906.056
2470,1,1,1420.222,907.514
2471,0,0,1428.388,919.286
2472,1,1,1407.213,904.794
2473,1,1,1413.661,907.071
2474,0,0,1408.061,905.379
2475,1,1,1414.043,907.981
2476,1,1,1411.225,908.757
2477,0,0,1435.803,919.545
2478,0,0,1419.772,909.200
2479,0,0,1415.070,907.046
2480,1,1,1414.905,907.576
2481,1,1,1413.373,911.144
2482,1,1,1408.498,904.757
2483,1,1,1409.311,907.342
2484,1,1,1434.744,917.446
2485,1,1,1417.926,907.212
2486,1,1,1412.929,908.160
2487,1,1,1411.452,907.366
2488,1,1,1414.849,910.105
2489,0,0,1407.175,903.410
2490,1,1,1407.945,905.298
2491,1,1,1468.271,912.936
2492,1,1,1414.535,904.893
2493,1,1,1414.640,909.033
2494,1,1,1419.274,909.705
2495,1,1,1413.717,909.970
2496,1,1,1406.474,905.914
2497,1,1,1406.745,906.436
2498,1,1,1481.133,908.997
2499,0,0,1418.782,908.363
2500,1,1,1412.905,908.240
2501,1,1,1427.470,919.231
2502,1,1,1423.495,919.668
2503,1,1,1409.483,907.908
2504,1,1,1461.723,905.840
2505,1,1,1429.139,912.049
2506,0,0,1413.606,905.403
2507,1,1,1411.187,906.726
2508,1,1,1408.720,904.720
2509,1,1,1417.686,910.425
2510,1,1,1409.539,907.175
2511,0,1,1462.172,904.215
2512,0,1,1420.031,911.508
2513,0,0,1414.382,908.105
2514,1,1,1417.311,910.652
2515,1,1,1412.166,906.486
2516,1,1,1409.908,906.301
2517,0,0,1410.787,908.092
2518,0,1,1454.887,936.376
2519,1,1,1423.064,910.867
2520,1,0,1415.630,907.545
2521,0,0,1414.788,907.274
2522,1,1,1414.462,906.000
2523,1,0,1419.317,913.630
2524,1,1,1410.215,907.132
2525,1,1,1423.391,908.560
2526,1,1,1424.467,914.277
2527,1,1,1412.043,906.831
2528,1,1,1415.815,911.089
2529,1,1,1413.040,908.314
2530,1,1,1407.920,904.554
2531,0,0,1412.327,911.483
2532,1,1,1419.341,907.083
2533,1,1,1421.280,909.237
2534,1,1,1414.750,907.249
2535,1,1,1412.769,909.286
2536,1,1,1411.373,907.021
2537,1,1,1411.631,907.920
2538,1,1,1411.342,908.763
2539,0,0,1428.233,911.730
2540,1,1,1422.972,909.009
2541,0,0,1418.369,911.151
2542,1,1,1410.333,906.333
2543,0,0,1408.424,907.170
2544,1,1,1416.837,908.289
2545,1,0,1412.738,906.252
2546,0,0,1434.073,914.536
2547,1,1,1424.510,910.228
2548,1,1,1413.569,908.770
2549,1,1,1411.729,906.443
2550,1,1,1410.019,907.496
2551,1,1,1406.880,904.684
2552,1,0,1410.123,904.197
2553,1,1,1423.957,910.000
2554,1,1,1420.935,909.182
2555,1,1,1418.707,907.668
2556,1,1,1411.576,907.299
2557,1,1,1408.954,904.369
2558,1,1,1408.917,905.403
2559,1,1,1410.369,907.163
2560,1,1,1425.458,912.449
2561,1,1,1417.090,909.268
2562,0,0,1415.723,908.338
2563,1,1,1416.234,907.046
2564,1,1,1413.692,905.735
2565,1,1,1416.209,909.453
2566,0,1,1409.766,906.314
2567,0,0,1418.628,907.747
2568,1,1,1420.080,910.240
2569,1,1,1414.135,908.130
2570,1,1,1411.914,907.563
2571,1,1,1410.264,906.124
2572,0,0,1413.797,907.834
2573,1,1,1413.643,909.089
2574,1,1,1453.859,910.067
2575,1,1,1438.234,911.526
2576,1,1,1420.628,908.775
2577,1,1,1421.114,911.028
2578,1,1,1410.788,904.092
2579,1,1,1408.646,903.649
2580,1,1,1418.092,912.190
2581,1,1,1485.551,967.310
2582,1,1,1425.236,909.981
2583,1,1,1416.941,907.317
2584,1,1,1413.877,905.865
2585,1,1,1412.966,906.246
2586,1,1,1415.176,907.858
2587,1,1,1411.409,907.914
2588,1,1,1462.025,911.415
2589,1,1,1416.899,908.511
2590,1,1,1409.040,906.314
2591,1,1,1408.387,904.781
2592,1,1,1415.741,910.665
2593,1,1,1407.052,905.692
2594,1,1,1446.252,907.822
2595,1,1,1428.326,911.015
2596,1,1,1412.843,909.446
2597,1,1,1407.945,905.126
2598,1,0,1407.213,904.136
2599,1,1,1408.578,906.246
2600,1,1,1407.809,905.126
2601,1,1,1561.901,905.532
2602,1,1,1469.870,913.637
2603,1,1,1436.326,915.944
2604,1,1,1417.730,906.936
2605,1,1,1416.264,910.246
2606,1,1,1415.871,907.009
2607,1,1,1418.584,913.089
2608,1,1,1437.588,920.616
2609,1,1,1419.612,909.059
2610,1,1,1418.387,908.812
2611,1,1,1419.742,911.206
2612,1,1,1411.963,906.080
2613,1,1,1416.295,907.815
2614,1,1,1409.606,906.018
2615,1,1,1423.945,909.299
2616,0,0,1418.732,907.575
2617,1,1,1426.498,919.274
2618,1,1,1411.390,905.323
2619,1,1,1407.557,904.947
2620,1,1,1414.960,910.172
2621,1,1,1409.366,905.268
2622,1,1,1423.859,908.308
2623,0,0,1425.311,910.252
2624,1,1,1412.516,906.350
2625,1,1,1412.111,907.987
2626,1,1,1409.926,908.690
2627,1,1,1413.840,910.012
2628,1,1,1409.317,906.738
2629,1,1,1423.496,910.473
2630,1,1,1414.406,907.933
2631,0,1,1413.053,908.640
2632,0,0,1407.846,905.145
2633,1,1,1409.409,905.311
2634,1,1,1411.754,909.089
2635,1,1,1409.022,905.298
2636,1,0,1437.846,917.305
2637,1,1,1424.375,907.994
2638,1,0,1416.794,909.366
2639,0,0,1416.535,908.357
2640,1,1,1410.179,904.831
2641,1,1,1411.120,908.116
2642,0,0,1411.643,909.366
2643,1,1,1422.160,904.677
2644,1,1,1419.766,907.908
2645,1,1,1414.080,906.701
2646,0,0,1410.591,908.702
2647,1,1,1409.994,904.683
2648,1,1,1412.394,907.231
2649,1,1,1412.640,906.800
2650,1,1,1425.299,912.357
2651,1,1,1416.566,907.582
2652,1,1,1415.249,909.107
2653,1,1,1411.108,908.307
2654,1,1,1409.194,906.579
2655,1,1,1410.776,907.988
2656,1,1,1406.683,904.984
2657,0,0,1425.772,910.370
2658,1,1,1416.228,908.006
2659,0,0,1411.403,906.819
2660,1,1,1411.249,903.588
2661,1,1,1409.139,907.108
2662,1,1,1407.477,905.336
2663,1,1,1415.988,911.662
2664,0,0,1428.535,913.341
2665,1,1,1424.283,909.612
2666,1,1,1411.372,906.006
2667,0,1,1410.271,906.548
2668,1,1,1413.194,907.286
2669,1,0,1414.031,907.692
2670,1,1,1406.369,904.320
2671,1,1,1431.779,914.363
2672,1,1,1419.330,907.133
2673,0,0,1417.539,909.840
2674,1,1,1417.987,910.812
2675,1,0,1411.693,908.769
2676,1,1,1410.258,904.720
2677,1,1,1411.108,906.338
2678,1,1,1460.043,910.867
2679,1,0,1416.948,905.120
