index,label,prediction,e2e_us,kernel_us
1805,1,1,26128.985,975.932
1806,1,1,22523.711,968.111
1807,0,0,27020.252,978.074
1808,1,1,22784.726,977.828
1809,1,1,20026.960,966.468
1810,1,1,22670.351,962.234
1811,1,1,24224.246,974.074
1812,1,1,22728.376,1082.597
1813,1,1,22568.320,975.139
1814,1,1,25735.901,974.732
1815,1,1,23895.434,976.210
1816,1,1,22287.834,977.711
1817,1,1,24104.271,976.173
1818,1,1,22682.708,975.194
1819,1,1,26384.585,977.292
1820,1,1,24012.695,964.147
1821,1,1,23269.938,974.210
1822,0,0,27118.966,974.080
1823,1,1,22193.901,975.821
1824,1,1,22476.418,984.018
1825,1,1,23207.687,966.375
1826,1,1,22551.206,977.575
1827,1,1,22661.637,976.578
1828,1,1,26455.052,978.123
1829,1,0,25490.338,975.298
1830,1,1,26570.425,976.757
1831,1,1,22376.677,977.710
1832,1,1,26452.708,977.619
1833,1,1,26374.437,986.025
1834,1,1,22831.538,977.354
1835,0,0,26441.520,978.505
1836,1,1,23726.068,976.978
1837,1,0,26955.569,963.662
1838,1,1,20028.781,966.357
1839,1,1,23352.603,978.295
1840,1,1,22659.674,975.945
1841,1,1,22697.766,975.231
1842,1,1,23382.843,976.345
1843,1,1,22526.443,975.071
1844,1,1,22411.853,977.933
1845,1,1,26388.215,976.985
1846,1,1,24016.573,976.923
1847,0,0,26193.335,974.535
1848,1,1,22430.363,965.342
1849,0,0,27064.948,971.465
1850,1,1,22045.895,976.917
1851,1,1,19913.846,976.424
1852,1,1,22565.132,975.403
1853,1,0,27034.609,978.449
1854,1,1,26153.926,973.569
1855,1,1,22774.647,974.707
1856,1,1,22600.388,973.797
1857,1,1,26314.843,962.652
1858,1,1,22537.452,974.517
1859,1,1,23663.969,976.307
1860,1,1,22540.892,961.465
1861,0,1,24928.597,962.584
1862,1,1,22675.661,979.065
1863,0,0,26852.443,962.757
1864,1,1,26525.625,976.388
1865,1,1,26088.831,1036.110
1866,1,1,22372.560,976.148
1867,1,1,22444.160,976.929
1868,1,1,20040.572,974.437
1869,1,1,22604.141,977.790
1870,1,1,26531.495,962.732
1871,1,1,24037.883,973.341
1872,1,1,24011.791,977.964
1873,1,1,23076.215,977.576
1874,1,1,22547.267,976.517
1875,1,1,23424.350,976.609
1876,1,1,26222.591,974.633
1877,1,1,22529.317,967.138
1878,1,1,23811.009,977.502
1879,1,1,26546.671,1088.474
1880,1,1,26489.650,975.600
1881,0,1,26574.412,978.658
1882,1,1,23222.985,975.951
1883,1,1,26602.689,972.621
1884,1,1,23931.742,977.040
1885,1,1,26952.117,976.333
1886,1,1,22627.127,975.132
1887,1,1,26218.480,972.375
1888,1,1,22610.578,975.360
1889,1,1,23294.665,1048.351
1890,1,1,26226.074,976.043
1891,1,1,28531.575,985.163
1892,0,0,23813.114,978.831
1893,1,1,26262.197,974.763
1894,1,1,22216.055,975.514
1895,1,1,24195.901,967.593
1896,1,1,26124.603,978.511
1897,1,1,26437.883,977.612
1898,0,0,27319.858,976.578
1899,1,1,22502.487,976.018
1900,1,1,26392.129,977.477
1901,1,1,23256.886,963.428
1902,0,0,26493.939,974.203
1903,1,1,22714.486,976.308
1904,1,1,22768.006,962.419
1905,1,1,22472.295,977.797
1906,0,0,27220.707,962.394
1907,1,1,26902.659,976.080
1908,1,1,23973.052,976.916
1909,1,1,23414.080,975.409
1910,1,1,25233.545,976.381
1911,1,1,25719.256,975.827
1912,1,1,26357.151,974.800
1913,1,1,24201.243,979.465
1914,1,1,23327.913,978.726
1915,1,1,23524.856,979.864
1916,1,1,22467.471,975.631
1917,1,1,23119.464,963.089
1918,1,1,22608.424,975.237
1919,1,1,22671.194,991.729
1920,1,1,26271.723,964.985
1921,0,1,27253.988,975.822
1922,1,1,22732.566,976.548
1923,1,1,26278.997,963.058
1924,1,1,27025.477,977.237
1925,1,1,22334.400,976.781
1926,0,0,26868.289,974.271
1927,1,1,26536.523,970.973
1928,1,1,22736.929,963.908
1929,1,1,24942.480,973.828
1930,1,0,26959.742,966.542
1931,1,1,25270.603,975.304
1932,1,1,23257.575,964.246
1933,1,1,25376.117,974.308
1934,1,1,23987.957,976.209
1935,1,1,23455.145,975.520
1936,1,1,24980.025,976.757
1937,1,1,24059.052,977.274
1938,1,1,22547.612,979.009
1939,1,1,23891.077,973.532
1940,1,1,22320.867,966.665
1941,1,1,20243.299,979.619
1942,1,0,27128.849,978.400
1943,1,0,26813.551,977.107
1944,1,1,23611.083,964.240
1945,1,1,22736.535,980.905
1946,1,1,24054.117,977.982
1947,1,1,26457.459,977.527
1948,1,1,25994.141,977.822
1949,1,1,26434.135,975.914
1950,1,1,22606.566,975.994
1951,1,1,26989.464,976.738
1952,1,1,26498.695,968.296
1953,1,1,22644.893,979.686
1954,1,1,23690.696,976.068
1955,1,1,22711.957,979.606
1956,1,1,23292.985,976.658
1957,1,1,22814.099,976.609
1958,1,1,22527.773,982.351
1959,1,1,26069.981,993.231
1960,1,1,27926.615,974.775
1961,1,1,24032.129,974.227
1962,1,1,23934.455,966.418
1963,1,1,22695.606,977.483
1964,0,0,26975.268,978.676
1965,1,1,22373.477,977.016
1966,0,0,24871.244,977.083
1967,1,1,23532.018,979.021
1968,1,1,23567.065,975.834
1969,1,1,22567.600,962.345
1970,1,1,27182.954,977.089
1971,1,0,24123.877,973.323
1972,1,1,26214.461,977.896
1973,1,1,22708.714,977.181
1974,1,1,26978.628,977.040
1975,0,0,27228.067,977.538
1976,1,1,25426.111,964.363
1977,1,1,22369.464,966.013
1978,1,1,26359.976,965.046
1979,1,1,22631.551,976.338
1980,1,1,23924.603,978.338
1981,1,1,23383.219,971.711
1982,1,1,23263.496,973.896
1983,1,1,22748.166,976.585
1984,1,1,26475.945,977.490
1985,0,0,27749.569,972.954
1986,1,1,26505.637,975.446
1987,0,0,27149.735,1094.498
1988,1,1,23940.271,975.545
1989,1,1,23100.369,975.785
1990,1,1,22502.597,978.923
1991,1,1,23870.979,979.009
1992,1,1,22929.692,977.348
1993,1,1,22831.298,980.695
1994,1,1,26744.159,978.572
1995,0,0,27462.738,979.341
1996,1,1,26814.831,978.800
1997,1,1,24288.030,971.993
1998,1,1,26883.839,979.261
1999,1,1,26933.748,980.554
2000,1,1,22622.979,980.917
2001,1,1,24680.584,979.047
2002,0,0,27723.446,978.055
2003,1,1,23050.671,976.394
2004,1,1,26752.959,979.458
2005,1,1,27141.637,978.455
2006,1,1,20765.914,973.982
2007,1,1,24855.588,971.077
2008,1,1,24445.188,976.818
2009,0,0,27397.083,975.317
2010,1,1,26814.234,978.117
2011,1,1,25891.384,976.923
2012,1,1,24666.960,979.231
2013,1,1,26816.185,974.462
2014,0,0,27608.135,978.591
2015,1,1,22671.022,972.880
2016,1,1,26303.501,974.751
2017,1,1,22863.636,980.911
2018,1,1,24343.933,979.366
2019,1,1,26909.901,978.621
2020,1,1,22877.120,978.031
2021,1,1,20538.843,980.369
2022,1,1,23142.511,978.413
2023,1,1,26363.668,981.453
2024,1,1,26631.224,974.923
2025,1,1,22831.637,966.708
2026,1,1,23005.465,978.560
2027,1,1,23908.264,965.643
2028,1,1,22876.874,976.806
2029,1,1,26162.350,977.410
2030,1,0,27486.677,980.345
2031,1,1,22805.803,976.018
2032,1,1,26744.671,981.643
2033,0,1,26733.070,977.815
2034,1,1,23047.643,975.877
2035,1,1,25817.120,976.763
2036,1,1,26765.729,967.077
2037,1,1,27324.794,979.224
2038,1,1,23036.394,975.723
2039,1,0,27297.981,981.520
2040,1,1,22769.797,975.908
2041,1,1,26683.059,975.010
2042,1,1,23079.710,977.182
2043,1,1,26639.618,979.090
2044,1,1,26738.547,971.649
2045,1,1,23187.286,979.139
2046,1,1,22857.206,976.221
2047,0,1,27297.692,977.053
2048,1,1,22878.726,975.631
2049,0,0,26948.590,982.548
2050,1,1,26696.480,975.224
2051,1,1,22835.987,975.963
2052,1,1,23007.778,977.527
2053,0,0,26668.253,979.415
2054,1,1,23091.865,977.662
2055,1,0,26844.836,976.061
2056,1,1,24487.767,979.575
2057,1,1,22832.400,977.446
2058,1,1,23024.616,977.434
2059,1,1,22630.702,979.040
2060,1,1,22804.190,973.194
2061,1,1,26547.181,978.468
2062,0,0,30235.071,1019.539
2063,0,0,27092.246,980.141
2064,1,1,23128.837,977.631
2065,1,1,23781.219,976.234
2066,1,1,26728.603,979.754
2067,1,1,26544.769,973.927
2068,1,1,24273.022,979.846
2069,1,1,24669.107,971.132
2070,1,1,22921.262,979.846
2071,1,1,26823.409,970.246
2072,1,1,22964.917,977.101
2073,1,1,22988.344,976.295
2074,1,1,26886.154,977.550
2075,1,1,23163.459,982.689
2076,1,1,23084.769,977.853
2077,1,1,22926.596,975.390
2078,1,1,24562.308,974.203
2079,1,1,26741.828,977.803
2080,1,1,22848.764,981.760
2081,1,1,26771.471,976.061
2082,1,0,27514.523,978.259
2083,1,1,24338.936,976.270
2084,0,0,27454.646,979.169
2085,1,1,24211.594,977.661
2086,1,1,23116.030,982.270
2087,1,1,23093.581,976.929
2088,1,1,23109.803,978.327
2089,1,1,20288.486,980.166
2090,1,1,24289.895,977.766
2091,1,0,27267.040,978.394
2092,1,1,25872.757,975.957
2093,1,1,22831.224,975.797
2094,0,0,26681.009,975.563
2095,1,1,23446.948,979.692
2096,1,1,23642.665,976.191
2097,1,1,22926.413,977.711
2098,1,1,27125.563,977.637
2099,1,1,26644.683,979.883
2100,1,1,26641.446,980.019
2101,1,1,22992.333,978.480
2102,1,1,20668.683,978.591
2103,0,0,26904.363,982.628
2104,1,1,26795.803,979.803
2105,1,1,23156.603,979.385
2106,0,0,27479.311,978.622
2107,1,1,27644.966,978.123
2108,1,1,26664.905,980.566
2109,1,1,20537.938,970.025
2110,1,1,26842.904,973.120
2111,1,1,23085.114,982.210
2112,1,1,26598.849,973.791
2113,1,1,24442.511,981.907
2114,1,1,25869.827,974.664
2115,1,1,26910.412,981.059
2116,1,1,26799.673,980.135
2117,1,1,26703.139,978.738
2118,1,1,22779.021,1090.326
2119,1,1,22780.831,979.982
2120,1,1,24599.003,978.905
2121,1,1,26609.347,979.268
2122,1,1,24303.938,981.520
2123,0,1,24264.813,975.182
2124,1,1,24259.200,978.271
2125,1,1,22234.966,976.333
2126,1,1,25351.661,978.628
2127,1,1,20535.729,977.132
2128,1,1,20530.733,974.714
2129,1,1,22540.136,978.726
2130,1,1,26663.096,965.213
2131,1,1,23784.388,977.126
2132,1,1,23942.862,980.529
2133,1,1,23889.360,978.516
2134,1,1,23429.366,975.022
2135,1,1,26806.418,977.274
2136,1,1,26858.578,977.619
2137,1,1,27010.689,978.363
2138,1,1,22920.751,981.113
2139,1,1,22598.462,969.157
2140,1,1,23203.913,972.437
2141,1,1,26935.305,974.683
2142,1,1,24762.776,976.701
2143,1,1,25434.080,977.631
2144,1,1,26813.206,980.646
2145,1,0,22802.296,976.419
2146,1,1,22895.944,981.785
2147,1,1,25201.975,977.378
2148,1,1,22798.320,977.089
2149,1,1,23065.821,978.172
2150,1,1,25607.268,978.505
2151,1,1,24279.809,976.425
2152,0,0,26483.994,975.434
2153,1,1,26832.899,977.471
2154,1,1,22389.471,977.446
2155,1,1,22940.301,983.705
2156,1,1,23801.747,975.046
2157,1,1,22795.101,979.311
2158,1,1,22722.012,1080.456
2159,0,1,18372.462,978.302
2160,1,1,20069.526,975.409
2161,0,0,20337.741,977.514
2162,1,1,20181.262,975.631
2163,1,1,17129.163,978.708
2164,1,0,20183.471,976.400
2165,0,0,20286.049,976.739
2166,1,1,20007.656,977.132
2167,1,1,17171.415,972.554
2168,1,1,19197.834,977.852
2169,1,1,20047.858,980.708
2170,1,1,18420.351,978.874
2171,1,1,17976.646,977.969
2172,1,1,18146.744,976.363
2173,1,1,17317.643,974.376
2174,0,0,17342.129,976.007
2175,1,1,17151.544,968.886
2176,0,0,20238.043,971.870
2177,0,0,20439.976,981.262
2178,0,0,18217.279,976.898
2179,1,1,17245.926,972.154
2180,1,1,17271.908,977.582
2181,1,1,17263.206,981.157
2182,1,1,16687.268,977.188
2183,1,1,17357.865,975.932
2184,1,1,20021.250,975.981
2185,0,0,20116.129,982.086
2186,1,1,19265.280,974.578
2187,1,1,20074.246,982.363
2188,1,1,16074.739,981.779
2189,1,1,17148.018,978.406
2190,1,1,18270.449,976.172
2191,1,1,17341.440,979.630
2192,1,1,17790.751,979.600
2193,1,1,17069.133,980.511
2194,1,1,20033.489,978.233
2195,1,1,17266.480,978.628
2196,0,0,19892.591,977.790
2197,1,1,20086.825,967.711
2198,1,1,19260.068,979.237
2199,1,1,17324.843,978.572
2200,1,1,18586.160,973.606
2201,1,1,15731.643,965.650
2202,1,1,17131.305,976.597
2203,1,1,17356.935,976.615
2204,1,1,17282.603,976.793
2205,1,1,18146.646,976.197
2206,1,1,20069.476,981.231
2207,0,0,20129.914,978.603
2208,1,1,20026.960,979.293
2209,1,1,17229.828,975.785
2210,1,1,17781.077,978.880
2211,1,1,20092.560,978.560
2212,1,1,20002.640,972.265
2213,1,1,17192.960,1052.111
2214,0,0,20573.729,980.874
2215,1,1,17891.096,979.015
2216,1,1,16748.307,977.015
2217,0,0,20271.563,976.652
2218,1,1,17891.618,977.932
2219,1,1,19734.437,980.492
2220,1,1,17779.735,979.440
2221,1,1,19896.006,978.541
2222,1,1,19487.446,976.776
2223,1,1,17947.693,980.178
2224,1,1,18085.280,976.714
2225,1,1,17304.486,978.191
2226,0,0,19997.218,974.283
2227,1,1,17791.440,979.471
2228,1,1,20143.021,976.763
2229,1,1,17199.619,970.708
2230,0,0,20292.947,978.818
2231,0,0,20373.249,976.535
2232,0,0,19967.114,980.701
2233,0,0,20376.012,976.055
2234,1,1,18164.609,971.323
2235,1,1,17135.729,981.895
2236,1,1,20017.194,978.628
2237,1,1,17197.169,973.286
2238,1,1,18323.544,976.843
2239,1,1,18143.933,978.221
2240,1,0,18847.262,977.151
2241,1,1,18101.175,981.200
2242,1,1,17724.886,979.040
2243,0,0,20335.218,977.347
2244,1,1,17283.699,975.120
2245,1,1,17845.901,974.510
2246,0,0,20647.908,978.597
2247,1,1,18181.403,978.622
2248,1,1,17658.788,976.813
2249,0,0,20079.994,975.766
2250,1,1,18058.320,1003.902
2251,1,1,20339.969,979.034
2252,1,1,18286.123,973.157
2253,1,1,20066.388,975.822
2254,1,1,20090.265,978.548
2255,1,1,19888.708,980.228
2256,1,1,20047.391,976.677
2257,1,1,20289.587,981.446
2258,1,1,17267.120,976.123
2259,1,0,20236.351,976.043
2260,1,1,17802.412,983.434
2261,1,1,17238.443,980.110
2262,1,1,20088.092,978.849
2263,1,1,17225.976,974.271
2264,1,1,20222.000,973.637
2265,0,0,20277.846,979.016
2266,0,0,20191.957,978.720
2267,1,1,17765.065,979.551
2268,1,1,20199.698,978.092
2269,1,1,17790.425,978.591
2270,1,1,17072.067,976.837
2271,1,1,19284.424,977.126
2272,0,0,19790.270,977.569
2273,1,1,19631.329,974.652
2274,1,1,17942.006,975.575
2275,1,1,17250.831,976.173
2276,1,0,20397.212,978.332
2277,0,0,19846.763,978.468
2278,1,1,19839.212,976.646
2279,1,1,17427.704,975.575
2280,1,1,17791.083,978.283
2281,1,1,17181.760,978.068
2282,1,1,17270.967,973.698
2283,1,1,17195.126,976.000
2284,1,0,19547.569,978.775
2285,1,1,20150.314,978.714
2286,1,1,20268.720,973.163
2287,1,1,17983.415,976.584
2288,1,1,20056.892,974.129
2289,0,0,19971.274,974.867
2290,1,1,17628.744,980.578
2291,1,1,17847.655,975.354
2292,0,0,20800.056,975.803
2293,1,1,19402.979,977.102
2294,1,1,17347.699,976.739
2295,1,1,20284.431,976.511
2296,1,1,17222.554,977.716
2297,1,1,20153.815,995.335
2298,1,1,15826.259,977.471
2299,1,1,17769.323,977.834
2300,1,1,17316.973,974.793
2301,0,0,20086.677,979.323
2302,1,1,17203.114,977.649
2303,1,1,18633.434,997.704
2304,0,0,22459.545,1007.729
2305,1,1,19278.019,986.529
2306,1,1,17262.037,983.550
2307,1,1,20681.496,978.609
2308,1,1,20347.840,986.855
2309,1,1,21548.579,1000.990
2310,1,1,20199.791,999.169
2311,1,1,17635.157,980.012
2312,1,1,19019.649,972.560
2313,1,1,22394.332,991.274
2314,1,1,22852.498,991.551
2315,1,1,19627.052,995.963
2316,1,1,18701.618,983.914
2317,1,1,17290.560,979.311
2318,1,1,17394.307,977.225
2319,1,1,17232.012,973.397
2320,1,1,20929.144,967.329
2321,1,1,17817.557,976.818
2322,1,1,17736.941,976.892
2323,1,1,17117.151,977.711
2324,1,1,18901.323,978.357
2325,1,1,20059.901,974.874
2326,1,1,18250.079,977.409
2327,1,1,19844.338,977.360
2328,1,1,17184.726,979.569
2329,1,1,20032.905,979.926
2330,1,1,20198.142,980.609
2331,1,1,20109.421,977.378
2332,1,1,17120.000,979.631
2333,1,1,17694.142,978.923
2334,1,1,17278.923,973.200
2335,1,1,17186.425,980.893
2336,0,0,20468.923,977.053
2337,1,1,17885.865,981.273
2338,1,1,17662.184,979.613
2339,1,1,17302.308,976.406
2340,1,0,20203.458,980.745
2341,1,0,19941.071,980.388
2342,1,1,19934.511,977.218
2343,1,1,18724.948,977.693
2344,1,1,20028.504,973.046
2345,1,1,17174.480,975.827
2346,1,1,20085.815,967.138
2347,1,1,19961.508,976.480
2348,1,0,20410.554,981.323
2349,1,1,17166.295,977.274
2350,0,0,20249.667,978.061
2351,1,1,17661.280,976.991
2352,1,1,17184.510,975.551
2353,1,1,17971.514,977.643
2354,1,1,20086.665,977.828
2355,1,1,17803.643,972.542
2356,1,1,20147.778,975.071
2357,1,1,17198.265,975.551
2358,1,1,17262.579,977.354
2359,1,1,17701.409,975.335
2360,0,0,20387.539,979.127
2361,1,0,20225.865,976.726
2362,1,1,17199.107,978.369
2363,1,0,20321.076,977.390
2364,0,0,20392.265,978.123
2365,1,1,18094.296,972.135
2366,1,1,19142.000,978.898
2367,1,1,20068.806,970.590
2368,1,1,16871.920,975.982
2369,1,1,17186.111,977.101
2370,1,1,17523.864,978.019
2371,1,1,17834.800,979.255
2372,1,1,17200.640,976.167
2373,0,0,19877.126,979.680
2374,1,1,17273.009,978.313
2375,1,1,20121.576,977.064
2376,1,1,19969.335,980.658
2377,1,1,17313.157,984.253
2378,1,1,19987.434,980.936
2379,1,1,17464.154,975.545
2380,1,1,17092.787,979.311
2381,0,1,20146.510,977.354
2382,1,1,17219.292,975.532
2383,1,1,16762.572,973.489
2384,1,1,18214.012,972.935
2385,1,1,17321.292,978.332
2386,1,1,17264.061,966.671
2387,1,1,20119.705,979.963
2388,1,1,17196.283,983.575
2389,1,1,17881.667,978.424
2390,1,1,19331.021,978.572
2391,1,1,17218.856,966.498
2392,1,1,19961.790,976.640
2393,1,0,20311.957,976.942
2394,1,1,18032.634,978.067
2395,1,0,19070.616,979.083
2396,1,1,17679.089,971.286
2397,1,1,19876.357,982.172
2398,1,1,17056.117,980.080
2399,0,0,20574.129,973.631
2400,1,1,19855.274,976.782
2401,1,1,17245.090,974.486
2402,1,1,20096.406,978.542
2403,1,0,17535.415,976.523
2404,1,1,17246.628,976.935
2405,1,1,18852.880,978.935
2406,1,1,19741.268,977.114
2407,1,1,17720.338,976.856
2408,1,1,17253.834,963.341
2409,1,1,17304.972,977.846
2410,1,0,20132.424,975.034
2411,1,1,17612.690,977.120
2412,1,1,20302.505,978.898
2413,1,1,17028.019,978.326
2414,1,1,18046.824,975.619
2415,1,1,17946.332,975.600
2416,1,1,18507.951,980.788
2417,1,0,19969.009,966.542
2418,1,1,20084.455,966.917
2419,0,1,20286.382,975.723
2420,1,1,20006.264,976.388
2421,1,1,17221.613,980.665
2422,1,0,20339.686,980.720
2423,1,1,17223.127,983.095
2424,1,1,17152.849,975.883
2425,1,1,17303.397,979.822
2426,1,1,20186.843,980.707
2427,1,1,19149.348,978.492
2428,1,1,17017.071,980.813
2429,1,1,18017.422,974.659
2430,1,1,17735.415,980.560
2431,1,1,17285.532,982.677
2432,1,1,17177.305,972.473
2433,1,1,17282.356,977.428
2434,1,1,17169.255,976.394
2435,1,1,18712.535,965.612
2436,0,0,20350.757,964.499
2437,1,1,17052.479,978.609
2438,1,0,20378.437,979.170
2439,1,1,17081.877,978.616
2440,1,1,20095.877,979.231
2441,1,1,17656.332,978.547
2442,0,0,19874.947,977.557
2443,1,1,17321.249,979.994
2444,0,0,20410.917,974.197
2445,1,1,16651.945,976.376
2446,1,1,20091.342,983.126
2447,1,1,18242.708,977.907
2448,1,1,20077.434,981.341
2449,1,1,19960.111,977.009
2450,1,1,19912.874,978.160
2451,1,1,20272.732,1009.594
2452,1,1,18057.200,965.538
2453,1,1,18085.028,979.065
2454,1,1,18075.613,977.064
2455,1,1,18339.421,1053.231
2456,1,1,20063.784,978.148
2457,1,1,17136.117,978.431
2458,1,1,16873.120,978.320
2459,1,1,17298.062,973.779
2460,1,1,17197.483,977.311
2461,1,1,17604.604,976.240
2462,0,0,20350.265,983.144
2463,1,1,17169.957,964.708
2464,1,1,20180.947,968.584
2465,1,1,17302.640,981.354
2466,0,0,20195.864,975.502
2467,0,0,20504.720,975.705
2468,0,0,20519.366,977.409
2469,1,1,17747.009,974.973
2470,1,1,20048.806,979.114
2471,0,0,20360.634,976.862
2472,1,1,18177.102,970.504
2473,1,1,17076.726,977.015
2474,0,0,20675.046,976.991
2475,1,1,17107.594,974.898
2476,1,1,20045.323,980.320
2477,0,0,19825.120,974.628
2478,0,0,20258.850,976.024
2479,0,0,20269.600,975.933
2480,1,1,20139.680,972.444
2481,1,1,17983.901,974.757
2482,1,1,18382.369,976.480
2483,1,1,17248.536,975.895
2484,1,1,20040.455,968.647
2485,1,1,17673.391,976.573
2486,1,1,19338.129,976.160
2487,1,1,17997.243,986.652
2488,1,1,20545.507,996.898
2489,0,0,20430.597,977.212
2490,1,1,17833.815,978.775
2491,1,1,17232.750,979.175
2492,1,1,17772.726,982.061
2493,1,1,20093.268,977.822
2494,1,1,20061.009,979.883
2495,1,1,18430.578,978.529
2496,1,1,18249.428,979.015
2497,1,1,17208.947,976.899
2498,1,1,20085.471,978.050
2499,0,0,20154.911,976.788
2500,1,1,20103.790,978.504
2501,1,1,18482.972,976.880
2502,1,1,20082.320,979.612
2503,1,1,17101.539,976.228
2504,1,1,17109.323,977.987
2505,1,1,17170.037,975.637
2506,0,0,20322.560,977.483
2507,1,1,17309.877,980.024
2508,1,1,18010.357,984.307
2509,1,1,20218.406,980.301
2510,1,1,18362.277,977.993
2511,0,1,20075.058,979.514
2512,0,1,19990.148,978.517
2513,0,0,20245.347,968.062
2514,1,1,18109.465,977.569
2515,1,1,17785.243,974.899
2516,1,1,19883.422,976.923
2517,0,0,19916.400,978.874
2518,0,1,20612.363,979.747
2519,1,1,17300.031,975.071
2520,1,0,20346.960,976.843
2521,0,0,19876.887,979.908
2522,1,1,17494.948,975.969
2523,1,0,19262.098,978.973
2524,1,1,17942.129,974.818
2525,1,1,17216.246,965.360
2526,1,1,19441.262,978.314
2527,1,1,20163.126,977.336
2528,1,1,17204.621,977.686
2529,1,1,17104.671,982.493
2530,1,1,17556.695,976.142
2531,0,0,20314.240,975.188
2532,1,1,19859.009,982.190
2533,1,1,20053.539,976.714
2534,1,1,17734.529,982.393
2535,1,1,20148.849,966.203
2536,1,1,20250.942,979.987
2537,1,1,20126.339,976.406
2538,1,1,19096.129,979.889
2539,0,0,20395.274,979.378
2540,1,1,19979.034,975.458
2541,0,0,20340.572,974.929
2542,1,1,17760.560,978.979
2543,0,0,20402.837,979.384
2544,1,1,19959.047,976.997
2545,1,0,20105.889,978.942
2546,0,0,20408.683,975.791
2547,1,1,19067.262,977.784
2548,1,1,15914.770,981.699
2549,1,1,20126.480,980.295
2550,1,1,20169.600,982.074
2551,1,1,20015.557,976.812
2552,1,0,20641.982,980.049
2553,1,1,17201.452,978.732
2554,1,1,20005.304,980.492
2555,1,1,18275.600,978.154
2556,1,1,19632.216,978.055
2557,1,1,20012.973,979.668
2558,1,1,20125.927,976.013
2559,1,1,17282.043,975.114
2560,1,1,17200.671,979.225
2561,1,1,17342.203,976.745
2562,0,0,19425.360,977.385
2563,1,1,17166.548,974.898
2564,1,1,18991.391,976.837
2565,1,1,18646.905,978.264
2566,0,1,20200.308,976.603
2567,0,0,20292.407,973.994
2568,1,1,20131.206,980.049
2569,1,1,17244.210,974.252
2570,1,1,17301.323,977.673
2571,1,1,17940.781,977.883
2572,0,0,19910.628,975.779
2573,1,1,19338.135,973.551
2574,1,1,17134.665,977.655
2575,1,1,20076.479,974.591
2576,1,1,18603.021,975.704
2577,1,1,17196.394,980.450
2578,1,1,20036.671,982.578
2579,1,1,16253.046,975.569
2580,1,1,20064.929,979.895
2581,1,1,17308.296,976.480
2582,1,1,20100.203,975.077
2583,1,1,17310.819,980.548
2584,1,1,17284.350,974.431
2585,1,1,17295.250,978.769
2586,1,1,18011.194,977.575
2587,1,1,20081.280,977.612
2588,1,1,19973.926,977.594
2589,1,1,20054.154,980.019
2590,1,1,17754.800,979.661
2591,1,1,17290.861,969.827
2592,1,1,19954.652,975.907
2593,1,1,18853.341,980.898
2594,1,1,20184.892,975.907
2595,1,1,20018.184,980.061
2596,1,1,20018.252,978.726
2597,1,1,17303.883,976.874
2598,1,0,20296.702,976.917
2599,1,1,18156.714,978.037
2600,1,1,18213.674,978.394
2601,1,1,15794.505,978.240
2602,1,1,20012.431,979.231
2603,1,1,20115.483,976.344
2604,1,1,19839.969,978.092
2605,1,1,18815.575,977.009
2606,1,1,17345.692,973.354
2607,1,1,18240.406,976.246
2608,1,1,17991.311,978.345
2609,1,1,20073.138,976.185
2610,1,1,20112.960,977.347
2611,1,1,18400.357,982.677
2612,1,1,17188.517,975.293
2613,1,1,17207.064,978.320
2614,1,1,17293.163,979.311
2615,1,1,17227.452,975.594
2616,0,0,20234.068,966.702
2617,1,1,17618.246,976.831
2618,1,1,19966.579,978.671
2619,1,1,18729.483,980.184
2620,1,1,20008.788,964.942
2621,1,1,17105.471,974.141
2622,1,1,18344.652,975.606
2623,0,0,20172.394,979.083
2624,1,1,20071.114,975.052
2625,1,1,19827.539,979.613
2626,1,1,18182.763,978.548
2627,1,1,18157.212,981.342
2628,1,1,20058.209,976.793
2629,1,1,19939.920,966.763
2630,1,1,18647.907,978.351
2631,0,1,20275.145,977.557
2632,0,0,20252.437,972.338
2633,1,1,18005.686,979.938
2634,1,1,20065.249,976.917
2635,1,1,18214.991,975.619
2636,1,0,20138.493,965.569
2637,1,1,20077.089,980.375
2638,1,0,19994.129,978.861
2639,0,0,19838.086,978.105
2640,1,1,17197.194,979.520
2641,1,1,17167.126,975.219
2642,0,0,20237.760,968.953
2643,1,1,17167.305,979.920
2644,1,1,20182.837,974.560
2645,1,1,17088.836,974.966
2646,0,0,20238.812,977.298
2647,1,1,19761.089,978.861
2648,1,1,18477.661,980.012
2649,1,1,17802.640,979.613
2650,1,1,16974.696,978.099
2651,1,1,19869.582,978.480
2652,1,1,18280.178,977.883
2653,1,1,20018.800,966.289
2654,1,1,18342.604,965.514
2655,1,1,18288.172,979.889
2656,1,1,19055.267,978.751
2657,0,0,20777.803,979.742
2658,1,1,17737.360,980.972
2659,0,0,20285.317,976.825
2660,1,1,19237.187,969.126
2661,1,1,17072.499,979.108
2662,1,1,17173.250,979.932
2663,1,1,18298.504,975.607
2664,0,0,20180.172,978.326
2665,1,1,17156.916,1053.169
2666,1,1,18248.006,979.656
2667,0,1,20155.434,981.784
2668,1,1,17090.695,981.433
2669,1,0,20051.354,980.991
2670,1,1,17283.187,980.622
2671,1,1,17198.172,978.973
2672,1,1,20103.422,981.311
2673,0,0,20475.729,977.520
2674,1,1,17866.425,980.228
2675,1,0,17474.375,974.708
2676,1,1,17763.963,976.283
