index,label,prediction,model_inference_us,kernel_us
1806,1,1,1513.132,973.982
1807,0,0,1532.849,976.363
1808,1,1,1529.532,978.511
1809,1,1,1519.883,972.886
1810,1,1,1517.347,976.677
1811,1,1,1519.668,977.193
1812,1,1,1516.265,974.695
1813,1,1,1529.680,979.102
1814,1,1,1512.222,964.966
1815,1,1,1518.806,977.520
1816,1,1,1519.723,975.033
1817,1,1,1520.493,976.886
1818,1,1,1508.708,965.089
1819,1,1,1515.686,975.753
1820,1,1,1569.884,975.902
1821,1,1,1524.068,976.899
1822,0,0,1519.182,976.856
1823,1,1,1516.898,972.917
1824,1,1,1518.215,976.849
1825,1,1,1519.330,975.705
1826,1,1,1519.619,967.317
1827,1,1,1512.394,962.437
1828,1,1,1524.388,978.849
1829,1,0,1518.308,975.311
1830,1,1,1515.686,974.031
1831,1,1,1518.209,977.219
1832,1,1,1516.424,973.932
1833,1,1,1578.684,965.059
1834,1,1,1519.951,972.461
1835,0,0,1515.994,973.471
1836,1,1,1518.357,976.443
1837,1,0,1519.852,975.649
1838,1,1,1521.157,977.624
1839,1,1,1517.465,962.997
1840,1,1,1525.742,976.240
1841,1,1,1522.892,976.277
1842,1,1,1516.615,975.643
1843,1,1,1520.369,975.846
1844,1,1,1513.569,973.089
1845,1,1,1559.767,971.914
1846,1,1,1524.579,975.582
1847,0,0,1518.234,972.024
1848,1,1,1509.347,964.357
1849,0,0,1511.231,964.750
1850,1,1,1516.326,973.791
1851,1,1,1516.486,974.443
1852,1,1,1521.108,969.286
1853,1,0,1522.252,974.898
1854,1,1,1524.037,977.773
1855,1,1,1522.264,977.138
1856,1,1,1513.821,974.548
1857,1,1,1511.489,974.117
1858,1,1,1577.889,973.976
1859,1,1,1521.378,965.182
1860,1,1,1523.483,975.797
1861,0,0,1525.348,977.994
1862,1,1,1522.197,979.606
1863,0,0,1517.003,976.646
1864,1,1,1516.302,974.418
1865,1,1,1522.351,967.895
1866,1,1,1524.375,976.246
1867,1,1,1520.338,973.059
1868,1,1,1515.341,971.606
1869,1,1,1521.292,975.680
1870,1,1,1512.222,970.646
1871,1,1,1562.024,1005.803
1872,1,1,1525.360,977.268
1873,1,1,1524.492,977.520
1874,1,1,1516.517,974.967
1875,1,1,1512.966,972.283
1876,1,1,1515.470,974.726
1877,1,1,1516.252,975.846
1878,1,1,1531.330,976.616
1879,1,1,1522.776,976.615
1880,1,1,1522.461,976.904
1881,0,1,1519.895,976.246
1882,1,1,1517.650,977.255
1883,1,1,1517.384,976.302
1884,1,1,1522.357,968.665
1885,1,1,1527.126,978.695
1886,1,1,1517.422,973.569
1887,1,1,1517.287,974.628
1888,1,1,1510.388,972.098
1889,1,1,1520.621,977.354
1890,1,1,1519.501,974.818
1891,1,1,1584.135,976.332
1892,0,0,1528.209,978.179
1893,1,1,1519.668,974.357
1894,1,1,1503.366,962.271
1895,1,1,1518.474,974.665
1896,1,1,1514.770,972.382
1897,1,1,1522.806,968.357
1898,0,0,1525.311,977.655
1899,1,1,1518.578,975.489
1900,1,1,1511.667,973.944
1901,1,1,1520.173,976.892
1902,0,0,1517.157,977.095
1903,1,1,1512.757,972.930
1904,1,1,1573.760,976.677
1905,1,1,1518.960,975.120
1906,0,0,1518.289,975.464
1907,1,1,1515.212,975.576
1908,1,1,1520.707,975.508
1909,1,1,1515.311,972.259
1910,1,1,1523.108,964.283
1911,1,1,1526.136,976.972
1912,1,1,1525.754,973.773
1913,1,1,1517.760,973.409
1914,1,1,1519.582,975.686
1915,1,1,1519.975,976.313
1916,1,1,1567.378,978.541
1917,1,1,1534.129,977.945
1918,1,1,1521.803,978.781
1919,1,1,1524.258,976.290
1920,1,1,1520.314,976.498
1921,0,0,1515.545,974.610
1922,1,1,1518.670,977.434
1923,1,1,1516.800,964.966
1924,1,1,1521.994,974.658
1925,1,1,1519.699,976.658
1926,0,0,1517.458,974.935
1927,1,1,1523.834,976.166
1928,1,1,1519.164,973.846
1929,1,1,1567.938,971.767
1930,1,0,1531.015,978.615
1931,1,0,1526.141,976.622
1932,1,1,1521.102,976.326
1933,1,1,1519.317,978.886
1934,1,1,1507.471,963.157
1935,1,1,1513.059,973.643
1936,1,1,1518.628,965.188
1937,1,1,1510.166,963.736
1938,1,1,1518.899,976.566
1939,1,1,1518.203,977.754
1940,1,1,1516.492,974.997
1941,1,1,1512.351,972.067
1942,1,0,1536.406,980.616
1943,1,0,1526.800,979.797
1944,1,1,1518.173,971.766
1945,1,1,1520.413,975.791
1946,1,1,1514.868,974.154
1947,1,1,1518.117,976.850
1948,1,1,1515.630,977.483
1949,1,1,1534.849,978.424
1950,1,1,1527.686,977.477
1951,1,1,1527.606,978.253
1952,1,1,1517.630,976.683
1953,1,1,1518.640,977.366
1954,1,1,1520.136,978.240
1955,1,1,1532.233,976.985
1956,1,1,1529.311,977.988
1957,1,1,1507.471,963.680
1958,1,1,1520.130,977.785
1959,1,1,1518.468,978.480
1960,1,1,1519.464,976.671
1961,1,1,1516.006,975.427
1962,1,1,1572.658,979.594
1963,1,1,1528.068,978.972
1964,0,0,1521.126,977.821
1965,1,1,1513.803,973.852
1966,0,0,1514.536,973.674
1967,1,1,1519.452,978.141
1968,1,1,1518.400,965.446
1969,1,1,1527.797,977.969
1970,1,1,1511.016,963.477
1971,1,0,1521.950,977.403
1972,1,1,1519.237,976.302
1973,1,1,1521.742,979.335
1974,1,1,1514.290,975.643
1975,0,0,1574.800,979.631
1976,1,1,1523.065,976.745
1977,1,1,1512.966,966.296
1978,1,1,1511.883,973.458
1979,1,1,1516.449,975.588
1980,1,1,1515.286,977.354
1981,1,1,1518.468,966.622
1982,1,1,1524.455,976.019
1983,1,1,1517.821,974.092
1984,1,1,1511.428,963.816
1985,0,0,1520.486,975.299
1986,1,1,1516.301,973.489
1987,0,0,1576.726,978.068
1988,1,1,1536.025,978.332
1989,1,1,1523.877,976.646
1990,1,1,1516.794,975.341
1991,1,1,1515.576,975.631
1992,1,1,1520.246,975.532
1993,1,1,1512.806,971.428
1994,1,1,1523.804,966.714
1995,0,0,1526.818,976.290
1996,1,1,1516.850,974.387
1997,1,1,1509.895,972.332
1998,1,1,1516.584,975.286
1999,1,1,1511.373,974.782
2000,1,1,1615.434,981.963
2001,1,1,1543.164,976.824
2002,0,0,1526.942,976.628
2003,1,1,1523.150,978.240
2004,1,1,1521.378,975.410
2005,1,1,1507.778,965.163
2006,1,1,1571.274,975.612
2007,1,1,1535.225,976.917
2008,1,1,1524.763,974.450
2009,0,0,1522.911,974.530
2010,1,1,1517.575,975.883
2011,1,1,1522.696,975.280
2012,1,1,1522.652,976.818
2013,1,1,1649.317,979.686
2014,0,0,1573.679,972.615
2015,1,1,1552.541,979.262
2016,1,1,1612.560,975.225
2017,1,1,1537.181,967.053
2018,1,1,1536.068,978.437
2019,1,1,1558.301,980.166
2020,1,1,1546.800,982.486
2021,1,1,1522.929,975.594
2022,1,1,1519.360,976.812
2023,1,1,1505.157,964.068
2024,1,1,1522.332,977.046
2025,1,1,1587.662,978.037
2026,1,1,1547.631,981.373
2027,1,1,1527.994,976.640
2028,1,1,1520.517,977.261
2029,1,1,1516.246,977.366
2030,1,0,1519.083,978.609
2031,1,1,1516.744,974.868
2032,1,1,1528.240,970.899
2033,0,1,1515.243,965.847
2034,1,1,1520.203,974.609
2035,1,1,1523.096,975.501
2036,1,1,1513.127,973.028
2037,1,1,1514.763,977.470
2038,1,1,1567.335,975.403
2039,1,0,1518.154,965.059
2040,1,1,1518.258,975.434
2041,1,1,1519.594,976.628
2042,1,1,1513.630,976.511
2043,1,1,1520.056,975.151
2044,1,1,1517.471,977.083
2045,1,1,1520.530,963.329
2046,1,1,1528.185,979.489
2047,0,1,1522.868,975.711
2048,1,1,1526.277,977.311
2049,0,0,1518.086,974.535
2050,1,1,1516.283,973.680
2051,1,1,1544.843,990.443
2052,1,1,1521.575,975.705
2053,0,0,1520.449,978.382
2054,1,1,1517.815,975.126
2055,1,0,1513.550,974.794
2056,1,1,1521.471,976.154
2057,1,1,1515.280,973.563
2058,1,1,1527.378,969.901
2059,1,1,1529.071,977.077
2060,1,1,1522.880,974.603
2061,1,1,1514.203,973.680
2062,0,0,1519.963,976.455
2063,0,0,1513.022,974.290
2064,1,1,1568.203,974.210
2065,1,1,1547.822,980.388
2066,1,1,1524.252,976.874
2067,1,1,1521.058,974.658
2068,1,1,1517.298,973.693
2069,1,1,1519.938,975.452
2070,1,1,1519.828,972.043
2071,1,1,1586.917,978.498
2072,1,1,1526.178,976.123
2073,1,1,1517.353,972.375
2074,1,1,1518.732,976.018
2075,1,1,1517.348,974.240
2076,1,1,1517.212,973.975
2077,1,1,1518.388,967.120
2078,1,1,1528.554,977.643
2079,1,1,1523.588,975.711
2080,1,1,1525.132,979.508
2081,1,1,1516.504,974.707
2082,1,0,1516.628,977.311
2083,1,1,1568.819,973.693
2084,0,0,1539.286,978.295
2085,1,1,1528.788,978.136
2086,1,1,1519.852,976.455
2087,1,1,1519.200,975.421
2088,1,1,1514.597,973.169
2089,1,1,1518.480,975.987
2090,1,1,1533.157,974.493
2091,1,0,1527.403,976.671
2092,1,0,1511.489,967.631
2093,1,1,1518.954,976.732
2094,0,0,1517.120,973.711
2095,1,1,1514.560,974.850
2096,1,1,1570.265,977.532
2097,1,1,1531.741,978.880
2098,1,1,1518.825,974.585
2099,1,1,1522.031,976.314
2100,1,1,1518.548,975.464
2101,1,1,1513.489,971.815
2102,1,1,1517.779,976.492
2103,0,0,1522.757,964.991
2104,1,1,1527.723,977.994
2105,1,1,1517.982,973.557
2106,0,0,1519.040,974.597
2107,1,1,1519.219,978.019
2108,1,1,1517.415,977.286
2109,1,1,1548.738,992.806
2110,1,1,1526.382,978.147
2111,1,1,1518.732,975.587
2112,1,1,1520.529,977.864
2113,1,1,1521.133,977.311
2114,1,0,1518.819,975.902
2115,1,1,1514.289,975.403
2116,1,1,1566.000,974.647
2117,1,1,1533.674,966.277
2118,1,1,1532.713,978.086
2119,1,1,1524.862,976.782
2120,1,1,1520.246,973.310
2121,1,1,1520.824,976.172
2122,1,1,1529.551,969.446
2123,0,1,1514.166,963.704
2124,1,1,1517.833,976.745
2125,1,1,1518.474,975.262
2126,1,1,1514.591,973.649
2127,1,1,1505.846,965.428
2128,1,1,1518.572,976.203
2129,1,1,1569.096,977.218
2130,1,1,1515.926,967.016
2131,1,1,1525.133,976.732
2132,1,1,1513.551,972.733
2133,1,1,1518.105,976.621
2134,1,1,1514.493,975.354
2135,1,1,1516.960,965.766
2136,1,1,1515.483,967.101
2137,1,1,1523.317,976.732
2138,1,1,1518.579,974.307
2139,1,1,1519.502,976.658
2140,1,1,1515.022,973.637
2141,1,1,1504.197,962.387
2142,1,1,1607.256,979.501
2143,1,1,1527.822,978.850
2144,1,1,1524.554,975.551
2145,1,0,1521.507,975.533
2146,1,1,1515.397,974.591
2147,1,1,1520.295,976.911
2148,1,1,1549.071,968.954
2149,1,1,1541.034,977.470
2150,1,1,1527.299,974.456
2151,1,1,1524.541,976.868
2152,0,0,1520.264,976.819
2153,1,1,1517.409,973.680
2154,1,1,1569.507,974.203
2155,1,1,1532.837,979.779
2156,1,1,1518.874,976.259
2157,1,1,1519.206,977.133
2158,1,1,1513.939,972.929
2159,0,1,1518.105,977.323
2160,1,1,1518.836,979.076
2161,0,0,1519.877,965.004
2162,1,1,1526.246,974.793
2163,1,1,1515.785,973.151
2164,1,0,1521.040,976.954
2165,0,0,1514.683,975.237
2166,1,1,1514.849,975.914
2167,1,1,1631.914,1063.280
2168,1,1,1536.745,978.092
2169,1,1,1523.575,976.812
2170,1,1,1519.028,976.332
2171,1,1,1521.593,978.597
2172,1,1,1519.544,976.566
2173,1,1,1513.907,975.169
2174,0,0,1575.126,977.373
2175,1,1,1525.249,978.203
2176,0,0,1520.930,975.010
2177,0,0,1523.157,977.138
2178,0,0,1517.711,975.095
2179,1,1,1515.384,975.200
2180,1,1,1538.264,975.890
2181,1,1,1526.621,974.142
2182,1,1,1523.520,976.511
2183,1,1,1517.705,974.714
2184,1,1,1519.342,975.619
2185,0,0,1504.942,961.951
2186,1,1,1507.803,964.406
2187,1,1,1559.446,967.077
2188,1,1,1518.744,976.529
2189,1,1,1504.136,961.846
2190,1,1,1506.628,964.258
2191,1,1,1518.824,974.356
2192,1,1,1519.741,976.339
2193,1,1,1528.043,978.296
2194,1,1,1521.846,977.022
2195,1,1,1519.440,977.138
2196,0,0,1515.132,974.782
2197,1,1,1513.864,972.794
2198,1,1,1517.009,978.258
2199,1,1,1560.154,975.347
2200,1,1,1528.117,975.809
2201,1,1,1527.003,975.556
2202,1,1,1520.825,976.856
2203,1,1,1518.104,975.083
2204,1,1,1516.068,976.067
2205,1,1,1518.049,976.394
2206,1,1,1521.016,965.705
2207,0,0,1522.702,976.037
2208,1,1,1520.123,974.609
2209,1,1,1515.791,972.652
2210,1,1,1518.646,976.948
2211,1,1,1515.293,974.468
2212,1,1,1576.560,964.991
2213,1,1,1534.750,976.327
2214,0,0,1524.018,976.898
2215,1,1,1519.194,977.421
2216,1,1,1519.846,976.505
2217,0,0,1510.129,972.776
2218,1,1,1515.668,975.736
2219,1,1,1704.191,977.274
2220,1,1,1845.366,1012.007
2221,1,1,1708.252,987.705
2222,1,1,1551.133,969.304
2223,1,1,1535.053,980.843
2224,1,1,1524.474,976.308
2225,1,1,1567.532,979.126
2226,0,0,1549.896,978.929
2227,1,1,1523.735,974.536
2228,1,1,1520.616,975.034
2229,1,1,1517.329,972.400
2230,0,0,1518.689,975.551
2231,0,0,1542.677,979.545
2232,0,0,1535.729,979.513
2233,0,0,1522.092,978.043
2234,1,1,1521.237,976.099
2235,1,1,1519.840,979.176
2236,1,1,1515.065,974.813
2237,1,1,1520.966,977.421
2238,1,1,1594.166,970.080
2239,1,1,1533.944,978.689
2240,1,0,1522.031,976.000
2241,1,1,1511.059,967.016
2242,1,1,1521.754,976.333
2243,0,0,1515.939,975.612
2244,1,1,1540.203,971.422
2245,1,1,1532.240,978.646
2246,0,0,1522.849,976.886
2247,1,1,1515.969,975.231
2248,1,1,1519.366,975.557
2249,0,0,1504.861,962.677
2250,1,1,1568.708,974.492
2251,1,1,1537.754,977.231
2252,1,1,1529.533,977.114
2253,1,1,1517.545,976.763
2254,1,1,1515.545,971.471
2255,1,1,1520.160,975.495
2256,1,1,1520.338,978.338
2257,1,1,1521.710,964.547
2258,1,1,1534.037,980.129
2259,1,0,1519.550,974.904
2260,1,1,1525.754,975.926
2261,1,1,1515.249,975.034
2262,1,1,1504.449,964.665
2263,1,1,1568.837,977.987
2264,1,1,1520.837,968.086
2265,0,0,1528.197,979.010
2266,0,0,1520.689,976.394
2267,1,1,1519.397,975.951
2268,1,1,1504.290,962.960
2269,1,1,1516.677,975.821
2270,1,1,1532.536,977.188
2271,1,1,1528.745,978.209
2272,0,0,1521.581,973.723
2273,1,1,1518.185,977.206
2274,1,1,1514.098,973.803
2275,1,1,1521.052,978.252
2276,1,0,1577.231,1017.550
2277,0,0,1524.271,977.089
2278,1,1,1507.557,963.034
2279,1,1,1520.332,974.794
2280,1,1,1517.680,975.914
2281,1,1,1517.483,977.680
2282,1,1,1520.147,976.837
2283,1,1,1534.665,972.837
2284,1,0,1520.326,965.662
2285,1,1,1521.551,977.373
2286,1,1,1519.022,975.994
2287,1,1,1519.194,975.723
2288,1,1,1510.364,967.170
2289,0,0,1520.462,964.590
2290,1,1,1532.695,977.896
2291,1,1,1517.680,975.631
2292,0,0,1516.147,975.545
2293,1,1,1522.258,978.104
2294,1,1,1521.397,977.465
2295,1,1,1512.831,971.791
2296,1,1,1591.342,979.071
2297,1,1,1525.298,975.883
2298,1,1,1519.477,975.077
2299,1,1,1519.286,976.487
2300,1,1,1518.844,977.065
2301,0,0,1517.987,975.735
2302,1,1,1515.993,963.938
2303,1,1,1526.326,979.169
2304,0,0,1523.009,975.889
2305,1,1,1518.683,977.858
2306,1,1,1505.464,966.013
2307,1,1,1515.379,975.114
2308,1,1,1506.794,966.172
2309,1,1,1571.169,979.403
2310,1,1,1523.630,973.643
2311,1,1,1516.856,976.942
2312,1,1,1513.046,975.027
2313,1,1,1521.360,976.111
2314,1,1,1516.505,974.055
2315,1,1,1531.274,971.354
2316,1,1,1527.741,978.277
2317,1,1,1516.351,973.187
2318,1,1,1516.031,974.449
2319,1,1,1506.431,964.049
2320,1,1,1521.188,976.739
2321,1,1,1560.504,977.495
2322,1,1,1527.607,975.933
2323,1,1,1517.557,973.834
2324,1,1,1521.416,977.490
2325,1,1,1512.326,966.947
2326,1,1,1503.354,963.390
2327,1,1,1514.498,972.579
2328,1,1,1518.818,965.163
2329,1,1,1523.397,978.154
2330,1,1,1523.600,977.218
2331,1,1,1521.305,976.185
2332,1,1,1521.391,976.480
2333,1,1,1516.997,977.896
2334,1,1,1581.156,978.265
2335,1,1,1530.960,976.437
2336,0,0,1521.009,974.634
2337,1,1,1522.985,977.527
2338,1,1,1515.084,977.243
2339,1,1,1516.578,978.904
2340,1,1,1515.311,976.523
2341,1,0,1529.816,976.960
2342,1,1,1524.056,976.333
2343,1,1,1518.455,973.871
2344,1,1,1517.353,975.237
2345,1,1,1520.277,974.055
2346,1,1,1516.166,975.766
2347,1,1,1540.320,983.446
2348,1,0,1515.564,967.151
2349,1,1,1521.237,974.351
2350,0,0,1511.065,970.356
2351,1,1,1517.576,974.277
2352,1,1,1516.868,975.034
2353,1,1,1506.412,963.052
2354,1,1,1530.160,973.415
2355,1,1,1524.529,977.816
2356,1,1,1507.600,964.751
2357,1,1,1515.016,975.717
2358,1,1,1519.557,976.954
2359,1,1,1515.754,973.256
2360,0,0,1538.732,979.390
2361,1,0,1528.707,974.363
2362,1,1,1528.185,977.470
2363,1,0,1521.305,975.323
2364,0,0,1515.527,975.046
2365,1,1,1519.840,976.727
2366,1,0,1513.704,974.868
2367,1,1,1577.372,978.006
2368,1,1,1527.489,977.575
2369,1,1,1523.864,977.569
2370,1,1,1523.661,979.458
2371,1,1,1518.173,975.803
2372,1,1,1518.018,975.169
2373,0,0,1525.360,967.698
2374,1,1,1530.628,978.450
2375,1,1,1520.899,975.766
2376,1,1,1520.080,973.710
2377,1,1,1513.274,974.344
2378,1,1,1511.471,974.837
2379,1,1,1518.591,975.090
2380,1,1,1588.190,978.517
2381,0,1,1521.815,976.516
2382,1,1,1512.887,973.225
2383,1,1,1518.031,976.757
2384,1,1,1504.209,962.504
2385,1,1,1518.572,975.440
2386,1,1,1528.523,976.012
2387,1,1,1529.378,978.000
2388,1,1,1519.273,976.782
2389,1,1,1516.671,976.240
2390,1,1,1517.280,973.464
2391,1,1,1514.394,972.012
2392,1,1,1564.228,976.259
2393,1,0,1533.021,978.899
2394,1,1,1520.370,975.372
2395,1,0,1520.763,975.606
2396,1,1,1519.040,974.437
2397,1,1,1514.431,974.283
2398,1,1,1512.763,969.883
2399,0,0,1516.258,965.335
2400,1,1,1523.101,976.227
2401,1,1,1517.883,975.218
2402,1,1,1520.585,976.111
2403,1,0,1513.656,973.920
2404,1,1,1511.686,973.760
2405,1,1,1571.896,974.861
2406,1,1,1528.794,977.084
2407,1,1,1507.797,965.286
2408,1,1,1523.053,976.781
2409,1,1,1519.206,976.080
2410,1,0,1514.658,973.693
2411,1,1,1515.606,975.656
2412,1,1,1519.717,963.095
2413,1,1,1769.034,979.329
2414,1,1,1982.111,1013.736
2415,1,1,1849.360,994.892
2416,1,1,1856.732,987.963
2417,1,0,1894.899,997.089
2418,1,1,1817.403,991.957
2419,0,1,1804.924,1010.308
2420,1,1,1661.865,982.110
2421,1,1,1874.560,991.379
2422,1,0,1821.920,992.714
2423,1,1,2205.976,1008.738
2424,1,1,1846.960,1000.781
2425,1,1,1815.157,986.837
2426,1,1,1831.803,1004.394
2427,1,1,1825.944,998.566
2428,1,1,1832.099,988.905
2429,1,1,1842.560,1005.951
2430,1,1,1792.990,991.699
2431,1,1,1747.926,988.492
2432,1,1,1826.628,1010.640
2433,1,1,1897.736,994.258
2434,1,1,1713.415,991.748
2435,1,1,1724.474,992.972
2436,0,0,1603.692,975.649
2437,1,1,1558.443,966.794
2438,1,0,1561.649,980.271
2439,1,1,1604.585,979.508
2440,1,1,1585.329,983.465
2441,1,1,1570.609,982.363
2442,0,0,1571.895,983.336
2443,1,1,1560.861,982.978
2444,0,0,1552.658,979.889
2445,1,1,1708.191,979.693
2446,1,1,1605.415,977.188
2447,1,1,1571.594,970.006
2448,1,1,1568.117,982.615
2449,1,1,1555.711,981.095
2450,1,1,1541.231,967.477
2451,1,1,1763.908,972.634
2452,1,1,1735.083,998.271
2453,1,1,1642.794,978.572
2454,1,1,1715.342,986.037
2455,1,1,1860.031,1006.332
2456,1,1,1805.674,987.704
2457,1,1,1821.385,1005.582
2458,1,1,1618.264,977.403
2459,1,1,1569.040,970.080
2460,1,1,1573.717,982.634
2461,1,1,1553.403,966.356
2462,0,0,1734.234,976.917
2463,1,1,1881.489,999.286
2464,1,1,1846.886,995.883
2465,1,1,1766.677,1003.348
2466,0,0,1841.133,1028.037
2467,0,0,1801.772,1003.594
2468,0,0,1909.901,983.871
2469,1,1,1924.124,1011.052
2470,1,1,1864.068,1002.819
2471,0,0,1850.283,1006.529
2472,1,1,1812.708,986.437
2473,1,1,1919.366,992.449
2474,0,0,1902.209,1005.988
2475,1,1,1853.009,989.391
2476,1,1,1813.323,996.043
2477,0,0,1838.966,1016.480
2478,0,0,1807.034,1001.890
2479,0,0,1868.898,1001.594
2480,1,1,1815.551,994.830
2481,1,1,1770.197,994.732
2482,1,1,1731.304,993.477
2483,1,1,1835.607,1002.775
2484,1,1,1974.665,999.187
2485,1,1,1774.807,994.542
2486,1,1,1779.551,989.335
2487,1,1,1677.502,983.570
2488,1,1,1584.898,983.963
2489,0,0,1549.600,967.496
2490,1,1,1635.569,981.969
2491,1,1,1593.415,974.566
2492,1,1,1576.067,982.351
2493,1,1,1555.680,965.600
2494,1,1,1563.901,982.665
2495,1,1,1549.772,971.126
2496,1,1,1605.988,979.108
2497,1,1,1572.714,972.431
2498,1,1,1568.210,979.502
2499,0,0,1564.510,971.176
2500,1,1,1564.492,981.772
2501,1,1,1552.584,978.941
2502,1,1,1645.262,979.606
2503,1,1,1766.031,996.333
2504,1,1,1660.757,978.812
2505,1,1,1645.016,977.815
2506,0,0,1822.634,987.686
2507,1,1,1814.819,994.468
2508,1,1,1819.341,1005.852
2509,1,1,1626.006,989.459
2510,1,1,1566.769,970.825
2511,0,1,1576.204,980.708
2512,0,1,1573.889,979.871
2513,0,0,1760.800,980.154
2514,1,1,1934.757,1015.440
2515,1,1,1887.533,1021.077
2516,1,1,1900.425,1023.021
2517,0,0,1894.006,992.098
2518,0,1,1852.098,1024.388
2519,1,1,1880.800,1000.972
2520,1,0,1875.963,1001.822
2521,0,0,1914.277,1006.727
2522,1,1,1850.566,1013.059
2523,1,0,1846.813,992.117
2524,1,1,1940.696,1003.526
2525,1,1,1897.194,1009.329
2526,1,1,1832.363,999.268
2527,1,1,1887.926,1022.966
2528,1,1,1877.956,999.323
2529,1,1,1985.212,1003.846
2530,1,1,1966.468,1008.775
2531,0,0,1869.847,1001.902
2532,1,1,1908.295,1017.600
2533,1,1,1817.538,1003.028
2534,1,1,1936.985,1015.784
2535,1,1,1987.446,1007.028
2536,1,1,1889.428,1006.259
2537,1,1,1905.390,1014.905
2538,1,1,1892.585,1018.154
2539,0,0,1898.566,1007.804
2540,1,1,1988.000,1004.985
2541,0,0,1870.917,1005.182
2542,1,1,1865.489,1009.391
2543,0,0,1911.951,1003.514
2544,1,1,1884.658,1003.827
2545,1,0,1866.862,1032.099
2546,0,0,1829.101,998.898
2547,1,1,1754.499,997.957
2548,1,1,1677.698,982.135
2549,1,1,1567.729,984.037
2550,1,1,1520.166,967.156
2551,1,1,1656.572,977.797
2552,1,0,1536.339,965.693
2553,1,1,1525.784,976.818
2554,1,1,1525.434,978.172
2555,1,1,1519.699,974.178
2556,1,1,1504.018,964.560
2557,1,1,1543.502,963.551
2558,1,1,1527.391,965.557
2559,1,1,1526.240,976.923
2560,1,1,1519.785,974.437
2561,1,1,1519.213,975.760
2562,0,0,1516.763,974.585
2563,1,1,1573.686,976.800
2564,1,1,1552.000,980.388
2565,1,1,1529.729,976.733
2566,0,1,1525.784,978.264
2567,0,0,1517.932,976.332
2568,1,1,1519.170,974.172
2569,1,1,1514.167,975.587
2570,1,1,1551.828,976.290
2571,1,1,1543.779,980.683
2572,0,0,1522.664,976.443
2573,1,1,1517.686,975.157
2574,1,1,1520.603,975.280
2575,1,1,1508.111,965.993
2576,1,1,1558.098,984.923
2577,1,1,1529.347,966.258
2578,1,1,1528.480,977.404
2579,1,1,1520.007,975.181
2580,1,1,1522.228,979.101
2581,1,1,1517.403,975.748
2582,1,1,1516.357,975.470
2583,1,1,1638.917,1028.455
2584,1,1,1557.434,981.237
2585,1,1,1518.868,963.753
2586,1,1,1521.348,974.203
2587,1,1,1522.154,978.018
2588,1,1,1522.510,977.791
2589,1,1,1545.828,969.785
2590,1,1,1525.133,965.047
2591,1,1,1529.864,977.464
2592,1,1,1522.437,975.305
2593,1,1,1522.622,977.379
2594,1,1,1519.772,978.696
2595,1,1,1574.387,972.800
2596,1,1,1546.394,979.416
2597,1,1,1532.283,979.434
2598,1,0,1519.625,975.169
2599,1,1,1517.859,975.618
2600,1,1,1523.569,977.686
2601,1,1,1518.209,974.850
2602,1,1,1539.785,970.166
2603,1,1,1539.914,979.982
2604,1,1,1522.012,977.206
2605,1,1,1523.391,977.662
2606,1,1,1525.071,978.825
2607,1,1,1508.357,965.040
2608,1,1,1600.215,978.967
2609,1,1,1538.283,979.391
2610,1,1,1513.495,962.818
2611,1,1,1512.573,962.770
2612,1,1,1514.960,974.849
2613,1,1,1522.929,977.674
2614,1,1,1520.277,975.717
2615,1,1,1542.141,977.655
2616,0,0,1531.945,977.101
2617,1,1,1514.074,971.206
2618,1,1,1518.923,978.511
2619,1,1,1603.803,981.637
2620,1,1,1571.502,984.228
2621,1,1,1553.797,978.025
2622,1,1,1539.163,976.800
2623,0,0,1524.634,975.496
2624,1,1,1520.320,975.213
2625,1,1,1518.012,975.126
2626,1,1,1515.261,974.098
2627,1,1,1506.708,963.630
2628,1,1,1535.138,976.136
2629,1,1,1519.225,972.437
2630,1,1,1510.997,968.720
2631,0,1,1516.333,973.058
2632,0,0,1516.935,974.936
2633,1,1,1518.726,975.538
2634,1,1,1518.560,964.935
2635,1,1,1529.015,977.280
2636,1,0,1517.016,976.271
2637,1,1,1518.849,977.071
2638,1,0,1522.388,977.163
2639,0,0,1519.994,977.618
2640,1,1,1572.757,969.384
2641,1,1,1523.908,972.018
2642,0,0,1521.083,976.326
2643,1,1,1507.385,962.523
2644,1,0,1516.092,976.406
2645,1,1,1519.907,977.053
2646,0,0,1513.182,976.954
2647,1,1,1535.976,975.760
2648,1,1,1528.591,977.502
2649,1,1,1519.538,976.308
2650,1,1,1517.237,972.535
2651,1,1,1518.714,975.520
2652,1,1,1520.240,976.031
2653,1,1,1563.988,974.824
2654,1,1,1525.551,977.452
2655,1,1,1525.619,977.182
2656,1,1,1518.529,976.025
2657,0,0,1518.080,973.877
2658,1,1,1519.286,976.861
2659,0,0,1516.234,973.563
2660,1,1,1550.579,973.711
2661,1,1,1538.898,978.794
2662,1,1,1528.270,978.671
2663,1,1,1525.501,978.018
2664,0,0,1515.661,973.366
2665,1,1,1514.419,976.474
2666,1,1,1524.166,969.070
2667,0,1,1521.040,968.899
2668,1,1,1520.173,973.864
2669,1,0,1502.954,962.621
2670,1,1,1515.619,976.388
2671,1,1,1515.699,975.576
2672,1,1,1516.603,973.760
2673,0,0,1569.883,977.058
2674,1,1,1527.502,976.745
2675,1,0,1520.597,974.844
