index,label,prediction,e2e_us,kernel_us
1785,1,1,17339.828,991.846
1786,1,1,17010.123,997.421
1787,1,1,17851.557,991.206
1788,1,1,19782.407,993.612
1789,1,1,16936.006,991.354
1790,1,1,17930.566,985.514
1791,0,0,19896.547,989.766
1792,1,1,17426.541,992.548
1793,1,0,20182.554,986.979
1794,1,1,16715.698,990.609
1795,0,0,19738.104,989.193
1796,1,1,16812.253,988.080
1797,1,1,17976.966,989.631
1798,1,1,16920.283,1044.221
1799,1,1,19722.443,991.821
1800,1,0,18264.067,992.584
1801,1,1,17502.018,987.133
1802,0,0,19456.893,989.016
1803,1,1,16904.197,995.538
1804,1,1,18399.612,985.569
1805,1,1,19381.299,1001.514
1806,1,1,16846.701,991.944
1807,0,0,19856.240,987.311
1808,1,1,17072.936,986.874
1809,1,1,15595.809,989.052
1810,1,1,16762.492,989.126
1811,1,1,17942.793,987.243
1812,1,1,16954.430,995.329
1813,1,1,16746.972,991.785
1814,1,1,18987.859,989.501
1815,1,1,17863.077,988.726
1816,1,1,16932.074,991.908
1817,1,1,17806.160,985.606
1818,1,1,16824.806,994.105
1819,1,1,19778.615,989.729
1820,1,1,17839.489,987.557
1821,1,1,17407.421,985.305
1822,0,0,20025.816,987.545
1823,1,1,16744.135,989.760
1824,1,1,16944.886,993.834
1825,1,1,17442.714,987.052
1826,1,1,16868.960,994.154
1827,1,1,16809.698,990.572
1828,1,1,19737.372,988.056
1829,1,0,18949.730,988.326
1830,1,1,19703.058,992.929
1831,1,1,16867.102,988.049
1832,1,1,19775.243,990.511
1833,1,1,19783.643,988.246
1834,1,1,16850.665,990.209
1835,0,0,19633.410,987.139
1836,1,1,17679.748,993.668
1837,1,0,19958.098,990.228
1838,1,1,15554.683,984.701
1839,1,1,17426.658,990.258
1840,1,1,16741.120,989.501
1841,1,1,16952.529,989.003
1842,1,1,17462.295,996.167
1843,1,1,16789.311,987.853
1844,1,1,16860.665,989.329
1845,1,1,19656.018,987.484
1846,1,1,17954.124,987.612
1847,0,0,19490.923,989.157
1848,1,1,16729.895,992.221
1849,0,0,20099.778,990.166
1850,1,1,16548.634,992.622
1851,1,1,15567.489,991.625
1852,1,1,16840.523,986.191
1853,1,0,19875.329,988.523
1854,1,1,19537.452,991.735
1855,1,1,17002.573,987.914
1856,1,1,16994.363,986.880
1857,1,1,19713.317,990.283
1858,1,1,16823.945,991.760
1859,1,1,17611.637,987.280
1860,1,1,16975.945,992.886
1861,0,0,18728.548,988.751
1862,1,1,16857.145,990.744
1863,0,0,19918.873,986.043
1864,1,1,19748.510,990.849
1865,1,1,19466.043,985.120
1866,1,1,16759.834,991.588
1867,1,1,16955.981,989.163
1868,1,1,15422.708,986.468
1869,1,1,16861.544,995.557
1870,1,1,19853.520,987.287
1871,1,1,17958.308,987.876
1872,1,1,17789.741,998.363
1873,1,1,17265.699,988.585
1874,1,1,16892.480,986.991
1875,1,1,17452.351,990.911
1876,1,1,19782.670,989.877
1877,1,1,16782.092,990.301
1878,1,1,17695.754,993.156
1879,1,1,19687.249,990.664
1880,1,1,19768.948,990.246
1881,0,1,19830.369,991.224
1882,1,1,17441.748,989.944
1883,1,1,19785.237,988.880
1884,1,1,17897.145,997.434
1885,1,1,19936.067,989.742
1886,1,1,16797.612,990.136
1887,1,1,19370.843,988.252
1888,1,1,16881.212,988.474
1889,1,1,17397.341,986.689
1890,1,1,19771.901,992.129
1891,1,1,17745.132,987.403
1892,0,0,19466.701,991.077
1893,1,1,19469.926,990.363
1894,1,1,16806.529,985.729
1895,1,1,17956.560,989.477
1896,1,1,19747.637,992.302
1897,1,1,19729.865,988.566
1898,0,0,20022.757,993.256
1899,1,1,16994.467,991.791
1900,1,1,19763.901,993.065
1901,1,1,17173.372,987.994
1902,0,0,19700.136,993.496
1903,1,1,17147.268,987.981
1904,1,1,16737.569,988.468
1905,1,1,16821.077,986.123
1906,0,0,20133.225,988.166
1907,1,1,19951.144,988.880
1908,1,1,18464.013,987.409
1909,1,1,17442.099,987.194
1910,1,1,18762.449,988.258
1911,1,1,19260.874,991.053
1912,1,1,19712.437,987.385
1913,1,1,17810.019,986.375
1914,1,1,17357.378,990.689
1915,1,1,17622.757,989.391
1916,1,1,16871.631,993.077
1917,1,1,17145.686,990.535
1918,1,1,16896.449,988.616
1919,1,1,16946.744,987.785
1920,1,1,19798.659,993.187
1921,0,0,19894.110,986.745
1922,1,1,16862.037,990.659
1923,1,1,19524.037,988.929
1924,1,1,19865.064,988.357
1925,1,1,16800.259,991.791
1926,0,0,19842.135,994.215
1927,1,1,19686.456,985.311
1928,1,1,16983.821,992.093
1929,1,1,18636.474,990.000
1930,1,0,19954.271,990.252
1931,1,0,18847.778,994.997
1932,1,1,17348.141,994.148
1933,1,1,18633.145,990.781
1934,1,1,17841.236,988.720
1935,1,1,17997.957,996.603
1936,1,1,18694.092,1075.471
1937,1,1,17837.397,987.828
1938,1,1,17029.797,990.646
1939,1,1,17942.012,992.363
1940,1,1,16775.864,989.896
1941,1,1,15442.837,986.566
1942,1,0,20196.197,989.384
1943,1,0,19847.815,987.982
1944,1,1,17877.206,992.664
1945,1,1,17013.403,991.803
1946,1,1,17771.163,989.003
1947,1,1,19759.606,989.668
1948,1,1,19534.572,986.696
1949,1,1,19751.187,990.142
1950,1,1,16824.381,995.175
1951,1,1,19893.458,989.797
1952,1,1,19766.185,990.345
1953,1,1,16869.950,988.394
1954,1,1,17734.400,987.378
1955,1,1,16803.902,989.618
1956,1,1,17625.853,992.166
1957,1,1,16957.649,991.212
1958,1,1,15516.898,990.628
1959,1,1,17409.902,989.939
1960,1,1,19782.209,987.908
1961,1,1,17966.000,991.403
1962,1,1,17732.948,990.954
1963,1,1,16736.271,991.508
1964,0,0,19831.982,986.265
1965,1,1,16859.692,989.551
1966,0,0,18555.293,987.539
1967,1,1,17505.145,991.003
1968,1,1,17563.089,984.579
1969,1,1,16910.369,987.705
1970,1,1,19925.791,987.994
1971,1,0,18275.471,988.880
1972,1,1,19504.461,989.058
1973,1,1,16816.000,991.816
1974,1,1,19768.973,992.419
1975,0,0,20098.972,990.221
1976,1,1,18961.760,989.944
1977,1,1,16802.658,989.329
1978,1,1,19666.000,991.569
1979,1,1,16995.323,988.129
1980,1,1,17458.825,993.508
1981,1,1,17421.071,988.560
1982,1,1,17466.412,988.972
1983,1,1,16858.535,992.117
1984,1,1,19824.782,1001.563
1985,0,0,20455.114,985.415
1986,1,1,19655.225,999.163
1987,0,0,19904.689,994.185
1988,1,1,17731.163,991.027
1989,1,1,17400.369,989.108
1990,1,1,16894.184,987.286
1991,1,1,17958.972,990.185
1992,1,1,16744.892,994.148
1993,1,1,16852.739,991.083
1994,1,1,19734.295,990.117
1995,0,0,20021.163,987.920
1996,1,1,19718.086,989.003
1997,1,1,17963.963,991.329
1998,1,1,19751.711,989.612
1999,1,1,19705.015,988.277
2000,1,1,16865.760,987.403
2001,1,1,18006.782,990.954
2002,0,0,20095.003,987.618
2003,1,1,16964.400,991.176
2004,1,1,19774.344,992.911
2005,1,1,19763.102,987.630
2006,1,1,16998.603,988.284
2007,1,1,18303.871,991.938
2008,1,1,17744.308,988.770
2009,0,0,19958.381,988.849
2010,1,1,19733.779,989.182
2011,1,1,18978.572,989.353
2012,1,1,17895.028,989.133
2013,1,1,19400.640,990.973
2014,0,0,20005.902,990.240
2015,1,1,16868.898,988.253
2016,1,1,19094.258,994.510
2017,1,1,16813.902,986.246
2018,1,1,17906.067,989.890
2019,1,1,19739.305,986.973
2020,1,1,17082.215,993.206
2021,1,1,15434.252,988.099
2022,1,1,16876.468,987.742
2023,1,1,19497.852,988.689
2024,1,1,19714.763,986.640
2025,1,1,16863.926,992.972
2026,1,1,16721.274,986.665
2027,1,1,17424.209,992.369
2028,1,1,16955.772,990.370
2029,1,1,19163.262,1009.816
2030,1,0,19897.896,1093.588
2031,1,1,16681.083,995.520
2032,1,1,19743.963,989.237
2033,0,1,19699.212,990.406
2034,1,1,16862.745,987.926
2035,1,1,19052.616,988.523
2036,1,1,19699.298,983.447
2037,1,1,19835.631,983.926
2038,1,1,17027.723,1037.268
2039,1,0,19776.061,986.775
2040,1,1,16711.083,988.037
2041,1,1,19495.483,988.603
2042,1,1,17152.007,991.772
2043,1,1,19616.412,989.587
2044,1,1,19857.748,990.123
2045,1,1,16962.407,985.150
2046,1,1,16728.061,991.674
2047,0,1,19811.465,987.938
2048,1,1,16815.785,985.606
2049,0,0,19752.486,987.458
2050,1,1,19729.138,984.954
2051,1,1,16921.680,991.649
2052,1,1,16706.418,985.563
2053,0,0,19492.893,990.714
2054,1,1,16967.458,994.055
2055,1,0,19706.105,991.520
2056,1,1,18040.197,994.332
2057,1,1,16802.775,982.806
2058,1,1,16907.439,992.301
2059,1,1,16862.498,991.514
2060,1,1,16764.000,985.132
2061,1,1,19509.827,991.821
2062,0,0,19761.391,987.581
2063,0,0,19761.028,990.991
2064,1,1,16921.009,987.310
2065,1,1,17678.425,987.009
2066,1,1,19819.846,988.492
2067,1,1,19312.000,994.757
2068,1,1,17940.886,989.213
2069,1,1,17918.560,985.471
2070,1,1,16875.391,991.028
2071,1,1,19724.972,986.646
2072,1,1,16974.763,989.341
2073,1,1,16938.019,989.920
2074,1,1,19805.373,983.292
2075,1,1,16865.557,985.687
2076,1,1,17005.102,992.185
2077,1,1,16863.133,988.382
2078,1,1,18149.933,987.268
2079,1,1,19474.265,986.566
2080,1,1,16984.394,986.246
2081,1,1,19513.692,987.409
2082,1,0,19880.449,993.575
2083,1,1,17982.941,987.446
2084,0,0,20000.830,989.932
2085,1,1,17476.610,987.219
2086,1,1,16926.954,988.240
2087,1,1,16978.800,988.603
2088,1,1,16876.917,993.427
2089,1,1,15442.080,986.080
2090,1,1,17717.526,986.942
2091,1,0,19873.711,990.141
2092,1,0,18982.400,987.809
2093,1,1,16776.590,988.695
2094,0,0,19690.320,989.003
2095,1,1,17400.781,990.486
2096,1,1,17476.972,988.086
2097,1,1,16949.194,992.449
2098,1,1,19645.144,995.348
2099,1,1,19744.708,990.707
2100,1,1,19483.292,1016.720
2101,1,1,16858.516,991.693
2102,1,1,15654.584,986.733
2103,0,0,19820.689,985.600
2104,1,1,19782.455,991.391
2105,1,1,16796.917,989.772
2106,0,0,19930.215,993.071
2107,1,1,19948.197,989.637
2108,1,1,19802.917,987.809
2109,1,1,15632.788,988.573
2110,1,1,19823.083,990.887
2111,1,1,16973.305,990.167
2112,1,1,19724.148,994.985
2113,1,1,17958.000,988.818
2114,1,0,18856.523,984.067
2115,1,1,19642.751,989.735
2116,1,1,19708.973,990.339
2117,1,1,19641.772,990.031
2118,1,1,16819.077,994.941
2119,1,1,16874.400,993.520
2120,1,1,17857.951,986.714
2121,1,1,19505.944,990.929
2122,1,1,17863.212,988.024
2123,0,1,17782.166,989.176
2124,1,1,17758.763,988.806
2125,1,1,16431.569,982.942
2126,1,1,18606.948,989.877
2127,1,1,15608.652,992.246
2128,1,1,15501.034,987.059
2129,1,1,16923.668,986.000
2130,1,1,19590.585,987.526
2131,1,1,17399.588,990.665
2132,1,1,17368.074,994.117
2133,1,1,17426.967,988.978
2134,1,1,17278.173,990.800
2135,1,1,19782.153,990.332
2136,1,1,19690.056,987.864
2137,1,1,19751.901,989.428
2138,1,1,16859.464,994.345
2139,1,1,16726.517,986.997
2140,1,1,16978.037,985.833
2141,1,1,19750.271,989.366
2142,1,1,18189.576,988.548
2143,1,1,18724.296,991.600
2144,1,1,19731.913,992.788
2145,1,0,16787.544,988.209
2146,1,1,16826.701,993.107
2147,1,1,18508.129,988.006
2148,1,1,16991.643,1005.102
2149,1,1,16821.163,987.957
2150,1,1,19309.582,1007.440
2151,1,1,17825.421,989.993
2152,0,0,19558.030,986.142
2153,1,1,19737.796,986.984
2154,1,1,16839.865,993.249
2155,1,1,16781.507,989.951
2156,1,1,17437.655,990.523
2157,1,1,16878.818,989.144
2158,1,1,16904.012,989.877
2159,0,1,18047.089,990.941
2160,1,1,19722.880,994.264
2161,0,0,19985.680,987.434
2162,1,1,19795.994,986.468
2163,1,1,16805.477,990.676
2164,1,0,19917.181,987.440
2165,0,0,20029.483,987.871
2166,1,1,19659.649,990.381
2167,1,1,16884.394,994.837
2168,1,1,18878.677,988.892
2169,1,1,19726.333,991.810
2170,1,1,17968.099,988.597
2171,1,1,17802.996,989.347
2172,1,1,17988.172,985.102
2173,1,1,16871.945,986.129
2174,0,0,16937.846,986.954
2175,1,1,16831.003,991.003
2176,0,0,19958.837,988.080
2177,0,0,19964.049,988.031
2178,0,0,18126.665,991.261
2179,1,1,16945.354,988.781
2180,1,1,16814.683,990.541
2181,1,1,16849.489,990.117
2182,1,1,16512.695,1032.043
2183,1,1,16983.680,988.708
2184,1,1,19698.609,993.095
2185,0,0,19823.656,990.252
2186,1,1,18870.252,987.156
2187,1,1,19678.209,988.806
2188,1,1,15803.526,995.163
2189,1,1,16798.695,985.674
2190,1,1,17933.748,988.905
2191,1,1,16860.794,986.911
2192,1,1,17369.292,990.068
2193,1,1,16700.880,988.560
2194,1,1,19690.166,988.363
2195,1,1,16971.471,988.332
2196,0,0,19604.436,990.345
2197,1,1,19807.489,987.760
2198,1,1,18937.630,990.578
2199,1,1,16730.751,992.615
2200,1,1,18316.831,988.886
2201,1,1,15998.967,989.280
2202,1,1,16787.311,997.649
2203,1,1,16897.144,988.505
2204,1,1,16950.136,988.357
2205,1,1,17967.391,985.981
2206,1,1,19791.655,990.726
2207,0,0,19754.191,990.332
2208,1,1,19734.474,987.250
2209,1,1,16836.276,989.040
2210,1,1,17805.059,985.182
2211,1,1,19732.498,986.609
2212,1,1,19713.071,988.702
2213,1,1,16814.253,988.087
2214,0,0,20179.065,988.474
2215,1,1,17765.132,993.440
2216,1,1,16386.431,988.295
2217,0,0,19889.176,990.486
2218,1,1,17604.911,990.240
2219,1,1,19385.390,990.504
2220,1,1,17465.871,989.938
2221,1,1,19679.514,990.652
2222,1,1,18983.489,989.895
2223,1,1,17487.372,989.440
2224,1,1,17925.877,984.745
2225,1,1,16921.803,986.510
2226,0,0,19676.696,987.378
2227,1,1,17406.221,984.031
2228,1,1,19682.960,993.489
2229,1,1,16875.004,991.711
2230,0,0,19929.151,989.926
2231,0,0,19919.963,988.929
2232,0,0,19578.308,988.160
2233,0,0,20013.206,990.068
2234,1,1,17916.153,988.861
2235,1,1,16911.496,989.717
2236,1,1,19827.126,990.665
2237,1,1,16791.280,988.234
2238,1,1,17910.012,986.136
2239,1,1,17828.338,991.859
2240,1,0,18701.464,989.335
2241,1,1,17842.905,991.151
2242,1,1,17305.224,993.132
2243,0,0,19952.714,987.477
2244,1,1,16904.388,985.533
2245,1,1,17555.096,988.111
2246,0,0,20024.861,986.375
2247,1,1,18007.975,996.523
2248,1,1,17285.409,988.714
2249,0,0,19696.394,992.714
2250,1,1,17497.858,991.440
2251,1,1,19618.966,991.114
2252,1,1,17893.046,986.886
2253,1,1,19778.080,992.240
2254,1,1,19673.742,991.680
2255,1,1,19521.575,988.098
2256,1,1,19709.317,992.566
2257,1,1,20404.271,991.003
2258,1,1,16871.914,985.218
2259,1,0,19809.840,989.379
2260,1,1,17308.270,993.951
2261,1,1,16923.095,989.483
2262,1,1,19707.360,987.034
2263,1,1,16906.413,985.613
2264,1,1,19861.833,991.144
2265,0,0,19843.311,987.336
2266,0,0,19880.043,988.215
2267,1,1,17300.985,986.430
2268,1,1,19836.978,988.942
2269,1,1,17426.043,992.671
2270,1,1,16863.864,982.252
2271,1,1,19020.683,992.948
2272,0,0,19420.800,996.351
2273,1,1,19365.920,1049.926
2274,1,1,17548.862,989.692
2275,1,1,16975.847,987.490
2276,1,0,20021.926,987.200
2277,0,0,19547.692,986.757
2278,1,1,19582.812,992.603
2279,1,1,17037.188,1011.526
2280,1,1,17381.662,988.068
2281,1,1,16986.947,985.624
2282,1,1,16986.043,989.181
2283,1,1,16724.388,989.747
2284,1,0,19163.803,992.524
2285,1,1,19717.822,989.950
2286,1,1,19926.634,990.701
2287,1,1,17636.683,986.203
2288,1,1,19700.830,991.231
2289,0,0,19644.105,990.936
2290,1,1,18235.914,1009.551
2291,1,1,18859.956,1006.228
2292,0,0,21614.547,1006.738
2293,1,1,20258.265,1002.062
2294,1,1,17171.932,987.385
2295,1,1,20030.701,989.557
2296,1,1,16863.932,992.044
2297,1,1,19740.160,991.859
2298,1,1,15624.960,985.970
2299,1,1,17461.884,988.720
2300,1,1,16867.778,987.557
2301,0,0,19544.819,993.163
2302,1,1,16964.966,992.314
2303,1,1,17972.196,989.249
2304,0,0,19885.680,991.311
2305,1,1,17517.360,992.763
2306,1,1,16746.375,985.834
2307,1,1,19718.376,991.311
2308,1,1,17606.696,991.440
2309,1,1,19748.147,992.234
2310,1,1,17911.028,989.348
2311,1,1,16977.748,991.169
2312,1,1,17567.945,990.350
2313,1,1,18374.363,991.440
2314,1,1,19808.443,991.840
2315,1,1,16911.723,985.692
2316,1,1,16964.868,990.498
2317,1,1,16936.824,989.299
2318,1,1,16926.905,992.462
2319,1,1,16763.963,995.440
2320,1,1,20606.240,992.677
2321,1,1,17342.111,989.828
2322,1,1,17381.926,990.880
2323,1,1,16939.083,988.197
2324,1,1,18476.960,990.806
2325,1,1,19718.222,993.637
2326,1,1,17801.459,990.031
2327,1,1,19437.908,989.692
2328,1,1,16805.723,989.742
2329,1,1,19678.849,985.533
2330,1,1,19722.560,990.209
2331,1,1,19718.984,985.876
2332,1,1,16965.059,988.726
2333,1,1,17331.951,990.191
2334,1,1,16875.754,985.778
2335,1,1,16971.360,986.960
2336,0,0,20088.615,987.034
2337,1,1,17667.446,997.329
2338,1,1,17373.206,993.175
2339,1,1,16896.936,987.870
2340,1,1,19878.985,995.415
2341,1,0,19650.351,985.988
2342,1,1,19594.591,988.603
2343,1,1,18343.827,987.545
2344,1,1,19829.619,992.024
2345,1,1,16840.979,1079.895
2346,1,1,19738.898,991.760
2347,1,1,19591.680,991.556
2348,1,0,20149.243,987.538
2349,1,1,16855.194,992.000
2350,0,0,19826.591,990.911
2351,1,1,17854.591,1018.905
2352,1,1,18644.967,1009.206
2353,1,1,19860.492,1024.813
2354,1,1,20145.256,992.264
2355,1,1,18308.369,1015.446
2356,1,1,21431.514,1017.870
2357,1,1,19132.055,1010.265
2358,1,1,18556.554,994.406
2359,1,1,17589.883,992.670
2360,0,0,20794.708,1007.052
2361,1,0,23621.501,1002.701
2362,1,1,19188.985,1029.348
2363,1,0,22584.264,1019.520
2364,0,0,21130.954,990.320
2365,1,1,17890.640,987.101
2366,1,0,18940.960,983.704
2367,1,1,19847.667,994.271
2368,1,1,16573.176,989.649
2369,1,1,16755.397,989.470
2370,1,1,16843.569,990.505
2371,1,1,17694.831,988.991
2372,1,1,16732.812,990.319
2373,0,0,19428.025,994.258
2374,1,1,16981.501,993.520
2375,1,1,19748.265,987.058
2376,1,1,19659.133,985.600
2377,1,1,17024.524,1013.526
2378,1,1,19578.707,990.670
2379,1,1,17151.791,989.336
2380,1,1,16869.163,992.234
2381,0,1,19787.766,988.141
2382,1,1,16918.191,987.132
2383,1,1,16386.080,987.230
2384,1,1,17895.822,986.677
2385,1,1,16940.412,989.699
2386,1,1,16882.929,992.252
2387,1,1,19714.006,990.259
2388,1,1,16768.990,990.351
2389,1,1,17566.714,988.480
2390,1,1,18981.305,990.683
2391,1,1,16979.532,997.052
2392,1,1,19689.323,1077.077
2393,1,0,19883.354,988.000
2394,1,1,17590.984,993.477
2395,1,0,18651.471,990.849
2396,1,1,17461.231,986.437
2397,1,1,19638.437,992.615
2398,1,1,16774.911,991.926
2399,0,0,20152.007,987.908
2400,1,1,19484.444,1005.084
2401,1,1,16828.357,987.329
2402,1,1,19758.640,988.554
2403,1,0,17211.440,987.477
2404,1,1,17010.855,998.314
2405,1,1,18575.046,989.243
2406,1,1,19292.259,988.720
2407,1,1,17393.059,988.646
2408,1,1,16942.744,988.172
2409,1,1,16898.264,990.529
2410,1,0,19708.388,997.366
2411,1,1,17333.458,985.803
2412,1,1,19704.216,987.686
2413,1,1,16865.908,989.126
2414,1,1,17762.732,987.883
2415,1,1,17634.277,990.147
2416,1,1,18133.815,987.988
2417,1,0,19573.292,993.384
2418,1,1,19684.117,990.985
2419,0,1,20186.824,987.939
2420,1,1,19773.822,989.219
2421,1,1,16942.215,986.671
2422,1,0,19943.680,992.794
2423,1,1,17005.477,985.809
2424,1,1,16723.840,988.480
2425,1,1,16919.667,988.345
2426,1,1,19748.689,988.689
2427,1,1,18719.557,987.753
2428,1,1,16749.170,994.443
2429,1,1,17627.446,990.603
2430,1,1,17509.914,988.480
2431,1,1,16974.627,990.984
2432,1,1,16935.458,990.997
2433,1,1,16795.083,990.566
2434,1,1,16921.859,991.637
2435,1,1,18390.123,987.157
2436,0,0,20013.428,991.194
2437,1,1,16772.597,987.945
2438,1,0,19904.646,987.299
2439,1,1,16929.982,986.714
2440,1,1,19810.659,992.862
2441,1,1,17372.233,985.785
2442,0,0,19583.422,990.603
2443,1,1,17016.412,988.228
2444,0,0,20019.649,1055.717
2445,1,1,16370.683,990.523
2446,1,1,19802.671,993.908
2447,1,1,17867.175,990.831
2448,1,1,19846.394,990.425
2449,1,1,19676.935,988.880
2450,1,1,19641.095,989.249
2451,1,1,19686.185,986.745
2452,1,1,17901.243,995.926
2453,1,1,17596.787,986.173
2454,1,1,17604.073,994.585
2455,1,1,18014.381,988.707
2456,1,1,19821.354,984.535
2457,1,1,16998.080,989.243
2458,1,1,16438.129,993.551
2459,1,1,16968.031,990.474
2460,1,1,17023.846,991.618
2461,1,1,17412.314,987.821
2462,0,0,19930.375,986.671
2463,1,1,16729.243,989.446
2464,1,1,19886.486,990.732
2465,1,1,16963.200,987.243
2466,0,0,19882.406,989.693
2467,0,0,19942.228,990.049
2468,0,0,20096.856,987.249
2469,1,1,17306.492,991.884
2470,1,1,19717.163,992.387
2471,0,0,19870.092,990.387
2472,1,1,17775.526,992.800
2473,1,1,16847.163,991.619
2474,0,0,20537.717,987.803
2475,1,1,17009.120,989.895
2476,1,1,19832.381,993.606
2477,0,0,19474.430,985.557
2478,0,0,19943.588,987.243
2479,0,0,20010.683,985.440
2480,1,1,19646.695,992.351
2481,1,1,17253.970,987.810
2482,1,1,17910.824,990.751
2483,1,1,16896.640,988.947
2484,1,1,19664.739,987.981
2485,1,1,17511.108,988.905
2486,1,1,18871.822,987.950
2487,1,1,17389.533,991.576
2488,1,1,19817.397,997.452
2489,0,0,20008.757,990.289
2490,1,1,17453.588,990.418
2491,1,1,16911.502,993.077
2492,1,1,17486.216,985.575
2493,1,1,19742.566,988.640
2494,1,1,19711.674,993.840
2495,1,1,18166.462,990.104
2496,1,1,17828.966,986.296
2497,1,1,17003.988,985.963
2498,1,1,19788.764,989.194
2499,0,0,19823.729,991.507
2500,1,1,19784.616,987.181
2501,1,1,18039.594,992.480
2502,1,1,19622.830,987.496
2503,1,1,16755.791,990.363
2504,1,1,17007.107,987.994
2505,1,1,16858.339,991.372
2506,0,0,19933.181,992.154
2507,1,1,16780.892,989.145
2508,1,1,17738.111,989.724
2509,1,1,19958.579,989.772
2510,1,1,17910.000,988.960
2511,0,1,19762.037,992.339
2512,0,1,19641.501,984.474
2513,0,0,19999.704,990.880
2514,1,1,18011.501,994.499
2515,1,1,17464.867,988.960
2516,1,1,19491.378,986.997
2517,0,0,19532.905,988.610
2518,0,1,19951.908,990.092
2519,1,1,17027.613,991.901
2520,1,0,19944.265,990.443
2521,0,0,19589.194,991.077
2522,1,1,16948.978,990.203
2523,1,0,18838.726,992.991
2524,1,1,17568.104,991.926
2525,1,1,16906.530,990.191
2526,1,1,19045.477,989.476
2527,1,1,19878.793,991.052
2528,1,1,16871.470,993.687
2529,1,1,16703.871,987.268
2530,1,1,17419.224,989.410
2531,0,0,19990.148,990.510
2532,1,1,19588.825,991.255
2533,1,1,19794.425,986.960
2534,1,1,17514.486,991.446
2535,1,1,19813.778,990.807
2536,1,1,19957.065,988.787
2537,1,1,19823.452,988.658
2538,1,1,18750.899,991.723
2539,0,0,20167.415,993.514
2540,1,1,19675.766,994.972
2541,0,0,19993.907,992.296
2542,1,1,17356.007,990.166
2543,0,0,19923.089,989.458
2544,1,1,19605.114,990.246
2545,1,0,19771.717,990.153
2546,0,0,20013.144,988.554
2547,1,1,18620.222,990.252
2548,1,1,15591.550,986.381
2549,1,1,19765.453,989.686
2550,1,1,19934.954,987.637
2551,1,1,19776.234,992.431
2552,1,0,20291.003,989.581
2553,1,1,16756.105,991.175
2554,1,1,19726.879,986.370
2555,1,1,17950.468,989.310
2556,1,1,19294.234,987.822
2557,1,1,19732.425,988.646
2558,1,1,19751.390,986.080
2559,1,1,17066.745,993.550
2560,1,1,16932.086,1072.683
2561,1,1,17066.511,984.499
2562,0,0,19174.843,992.228
2563,1,1,17122.043,986.708
2564,1,1,18671.440,989.914
2565,1,1,17915.458,994.720
2566,0,1,19844.967,1000.818
2567,0,0,19917.341,1025.323
2568,1,1,19781.790,991.748
2569,1,1,16830.332,991.532
2570,1,1,16909.477,987.736
2571,1,1,17711.618,989.200
2572,0,0,19457.581,994.978
2573,1,1,18957.458,991.594
2574,1,1,16677.785,988.991
2575,1,1,19752.893,991.114
2576,1,1,17899.981,987.778
2577,1,1,16966.628,990.480
2578,1,1,19842.745,991.163
2579,1,1,15942.855,993.188
2580,1,1,19656.707,990.264
2581,1,1,16961.551,990.793
2582,1,1,19781.261,994.129
2583,1,1,16950.074,992.708
2584,1,1,16752.640,989.502
2585,1,1,16908.308,986.942
2586,1,1,17707.052,991.926
2587,1,1,19870.246,987.298
2588,1,1,19700.142,992.197
2589,1,1,19808.480,992.640
2590,1,1,17276.123,986.234
2591,1,1,16961.354,986.652
2592,1,1,19675.372,990.942
2593,1,1,18663.889,989.630
2594,1,1,19772.000,989.022
2595,1,1,19707.083,992.326
2596,1,1,19705.410,986.745
2597,1,1,16926.240,993.139
2598,1,0,19978.172,991.926
2599,1,1,17764.923,991.637
2600,1,1,17824.935,987.102
2601,1,1,15643.077,989.342
2602,1,1,19751.403,989.403
2603,1,1,19761.360,992.400
2604,1,1,19561.157,992.216
2605,1,1,18595.895,987.095
2606,1,1,16849.570,989.299
2607,1,1,17811.822,986.652
2608,1,1,17617.015,990.966
2609,1,1,19751.692,992.831
2610,1,1,19739.169,989.723
2611,1,1,18053.175,997.212
2612,1,1,16818.572,987.446
2613,1,1,16883.773,985.366
2614,1,1,16976.031,993.219
2615,1,1,16822.173,990.080
2616,0,0,20054.874,988.899
2617,1,1,17470.849,989.305
2618,1,1,19693.329,984.733
2619,1,1,18301.262,991.649
2620,1,1,19699.896,988.357
2621,1,1,16824.750,992.511
2622,1,1,17885.484,988.406
2623,0,0,19713.477,986.320
2624,1,1,20054.381,986.012
2625,1,1,19469.428,988.425
2626,1,1,17730.905,986.880
2627,1,1,17972.793,992.548
2628,1,1,19677.926,987.545
2629,1,1,19726.720,989.090
2630,1,1,18408.652,994.259
2631,0,1,20008.013,993.040
2632,0,0,19854.338,989.606
2633,1,1,17532.160,992.904
2634,1,1,19651.699,988.302
2635,1,1,17885.815,989.366
2636,1,0,19702.400,989.188
2637,1,1,19774.080,988.265
2638,1,0,19638.332,988.215
2639,0,0,19457.169,989.859
2640,1,1,16829.304,989.754
2641,1,1,16828.136,988.905
2642,0,0,19804.991,989.175
2643,1,1,16824.240,989.705
2644,1,0,19818.388,990.080
2645,1,1,16819.711,988.744
2646,0,0,19918.843,989.815
2647,1,1,19440.400,990.129
2648,1,1,18086.345,986.344
2649,1,1,17303.607,990.812
2650,1,1,16892.720,989.219
2651,1,1,19494.117,988.541
2652,1,1,17994.984,988.726
2653,1,1,19806.449,985.422
2654,1,1,17833.791,990.621
2655,1,1,17756.990,991.680
