index,label,prediction,e2e_us,kernel_us
1701,1,1,18027.766,1024.603
1702,1,1,17917.625,1032.179
1703,1,1,16947.292,1031.902
1704,1,1,18741.698,1036.018
1705,1,1,17826.166,1024.610
1706,1,1,19463.778,1031.323
1707,1,1,19462.726,1030.794
1708,1,1,19904.061,1059.053
1709,1,1,18645.827,1025.182
1710,1,1,19854.173,1024.455
1711,1,1,19634.812,1022.818
1712,1,1,17007.988,1024.437
1713,1,1,16916.216,1022.824
1714,1,1,17897.680,1024.787
1715,0,0,19982.807,1024.018
1716,1,1,17711.169,1023.249
1717,1,1,19790.720,1024.510
1718,1,1,17052.086,1024.080
1719,1,1,16958.074,1027.853
1720,1,1,16899.705,1025.009
1721,1,1,17905.631,1021.390
1722,1,1,16979.348,1102.172
1723,0,0,20124.179,1029.317
1724,1,1,16816.050,1025.071
1725,1,1,18033.741,1024.597
1726,1,1,17053.588,1024.750
1727,1,1,17498.554,1027.452
1728,1,1,19772.572,1030.695
1729,1,1,17374.339,1023.287
1730,1,1,19816.511,1026.708
1731,1,1,19711.532,1026.622
1732,1,1,18004.025,1024.123
1733,0,0,20043.083,1022.850
1734,1,1,16877.477,1022.658
1735,1,1,20101.945,1023.126
1736,0,0,20113.852,1025.225
1737,1,1,17463.822,1023.102
1738,1,1,16981.157,1024.437
1739,1,1,17656.185,1022.843
1740,1,1,16922.357,1022.659
1741,1,1,19844.972,1024.855
1742,1,1,16228.092,1023.218
1743,1,1,16841.828,1024.129
1744,1,1,19932.234,1024.910
1745,1,1,19354.782,1022.191
1746,1,1,19770.800,1021.864
1747,1,1,18272.929,1019.877
1748,1,1,17933.181,1035.643
1749,1,1,16872.098,1027.859
1750,1,0,20073.736,1025.255
1751,1,1,16961.976,1028.123
1752,0,0,20106.025,1024.573
1753,1,1,20032.498,1025.059
1754,1,1,17779.040,1028.111
1755,1,1,16953.797,1107.077
1756,0,0,20009.938,1079.760
1757,0,0,19855.993,1023.680
1758,1,1,17607.070,1026.461
1759,0,0,19512.178,1028.911
1760,1,1,16916.037,1023.495
1761,1,1,16934.812,1025.520
1762,1,1,16854.610,1023.680
1763,1,1,17524.695,1022.037
1764,1,1,16998.000,1024.018
1765,1,1,17127.348,1026.646
1766,1,1,19116.511,1025.495
1767,1,1,19788.573,1024.461
1768,1,1,17020.313,1019.803
1769,0,0,19855.304,1028.548
1770,1,1,17818.738,1024.936
1771,0,1,20006.787,1032.400
1772,1,1,17677.871,1025.717
1773,1,1,19826.782,1025.606
1774,1,1,16846.572,1023.323
1775,1,1,16959.274,1029.330
1776,1,1,19161.039,1025.926
1777,1,1,16962.468,1028.640
1778,1,1,16785.200,1023.182
1779,1,1,19516.393,1023.766
1780,1,1,19756.800,1026.271
1781,1,1,18011.218,1028.615
1782,0,0,19961.249,1020.443
1783,1,1,17407.490,1029.735
1784,1,0,19755.587,1027.033
1785,1,1,17372.055,1026.523
1786,1,1,16860.868,1026.271
1787,1,1,18052.597,1021.311
1788,1,1,19812.043,1027.126
1789,1,1,17098.185,1032.253
1790,1,1,17925.619,1024.529
1791,0,0,20279.821,1037.022
1792,1,1,19576.252,1049.335
1793,1,0,21876.240,1041.747
1794,1,1,17048.345,1030.640
1795,0,0,20663.182,1054.585
1796,1,1,17905.483,1047.003
1797,1,1,20084.031,1040.757
1798,1,1,18599.520,1032.160
1799,1,1,20094.960,1035.495
1800,1,0,19186.480,1032.013
1801,1,1,20928.524,1062.916
1802,0,0,22465.385,1049.705
1803,1,1,19371.939,1067.643
1804,1,1,19664.788,1027.200
1805,1,1,19537.551,1024.190
1806,1,1,16993.773,1028.191
1807,0,0,20065.465,1030.597
1808,1,1,17093.390,1027.693
1809,1,1,15587.010,1029.311
1810,1,1,16958.314,1023.643
1811,1,1,18076.843,1027.170
1812,1,1,17091.988,1033.477
1813,1,1,16801.939,1030.738
1814,1,1,19387.206,1054.098
1815,1,1,17976.209,1024.148
1816,1,1,17013.538,1023.766
1817,1,1,17952.511,1024.813
1818,1,1,16845.699,1027.920
1819,1,1,19859.138,1030.985
1820,1,1,17991.163,1025.416
1821,1,1,17582.123,1028.129
1822,0,0,20117.114,1023.730
1823,1,1,16844.578,1036.991
1824,1,1,16800.025,1022.019
1825,1,1,17488.621,1024.948
1826,1,1,17125.809,1025.865
1827,1,1,16882.806,1021.581
1828,1,1,19800.769,1025.852
1829,1,0,19036.375,1025.914
1830,1,1,19779.310,1023.846
1831,1,1,16904.917,1026.418
1832,1,1,19772.104,1025.022
1833,1,1,19781.612,1024.720
1834,1,1,17048.111,1041.305
1835,0,0,19838.018,1124.812
1836,1,1,17631.231,1025.034
1837,1,0,20054.043,1032.597
1838,1,1,15610.726,1021.243
1839,1,1,17574.591,1025.139
1840,1,1,16886.344,1024.659
1841,1,1,16994.215,1023.575
1842,1,1,17516.935,1025.790
1843,1,1,16880.185,1030.474
1844,1,1,16820.166,1025.440
1845,1,1,19725.840,1026.221
1846,1,1,18004.418,1021.175
1847,0,0,19639.336,1025.711
1848,1,1,16891.532,1024.818
1849,0,0,20163.095,1034.708
1850,1,1,16433.047,1019.452
1851,1,1,15638.954,1031.490
1852,1,1,17031.053,1026.899
1853,1,0,20046.350,1029.662
1854,1,1,19697.600,1029.083
1855,1,1,16930.837,1029.723
1856,1,1,17062.935,1023.822
1857,1,1,19728.345,1023.317
1858,1,1,17062.627,1022.043
1859,1,1,17742.265,1078.400
1860,1,1,17142.332,1023.305
1861,0,0,18805.569,1028.276
1862,1,1,17069.175,1023.575
1863,0,0,20043.896,1029.329
1864,1,1,19863.926,1022.406
1865,1,1,19548.178,1020.917
1866,1,1,16839.347,1022.917
1867,1,1,16917.120,1029.157
1868,1,1,15648.756,1025.028
1869,1,1,16864.166,1024.824
1870,1,1,19864.990,1024.025
1871,1,1,17944.216,1023.637
1872,1,1,17952.867,1028.499
1873,1,1,17497.305,1029.637
1874,1,1,16998.227,1024.732
1875,1,1,17376.197,1028.270
1876,1,1,19826.111,1025.982
1877,1,1,17014.966,1030.080
1878,1,1,17769.415,1021.766
1879,1,1,19920.443,1029.526
1880,1,1,19822.990,1029.939
1881,0,1,19817.311,1022.356
1882,1,1,17483.982,1026.720
1883,1,1,19952.585,1024.227
1884,1,1,18006.209,1021.015
1885,1,1,19964.628,1030.240
1886,1,1,16997.206,1025.618
1887,1,1,19490.302,1021.600
1888,1,1,17050.542,1140.498
1889,1,1,17287.163,1022.788
1890,1,1,19753.907,1026.738
1891,1,1,17962.492,1031.052
1892,0,0,19615.206,1024.615
1893,1,1,19545.821,1019.890
1894,1,1,16885.188,1023.699
1895,1,1,17940.277,1022.000
1896,1,1,19721.895,1026.972
1897,1,1,19807.003,1106.566
1898,0,0,20073.766,1037.803
1899,1,1,16877.938,1021.286
1900,1,1,19916.794,1020.591
1901,1,1,17356.228,1021.729
1902,0,0,19805.138,1025.292
1903,1,1,16979.581,1030.985
1904,1,1,16766.966,1028.043
1905,1,1,17032.234,1023.674
1906,0,0,20199.877,1027.532
1907,1,1,19840.775,1025.114
1908,1,1,18002.474,1028.000
1909,1,1,17507.853,1125.390
1910,1,1,18814.935,1022.271
1911,1,1,19046.141,1023.047
1912,1,1,19761.643,1021.889
1913,1,1,17986.689,1022.591
1914,1,1,17531.612,1027.686
1915,1,1,17703.625,1029.305
1916,1,1,16796.129,1024.776
1917,1,1,17299.145,1028.523
1918,1,1,17022.584,1021.970
1919,1,1,16932.658,1028.222
1920,1,1,19763.662,1022.456
1921,0,0,19845.286,1024.714
1922,1,1,16860.732,1024.726
1923,1,1,19699.625,1025.600
1924,1,1,20041.735,1021.299
1925,1,1,16902.160,1025.040
1926,0,0,19982.530,1021.735
1927,1,1,19842.929,1028.683
1928,1,1,16974.024,1036.775
1929,1,1,18583.729,1021.994
1930,1,0,19992.153,1019.895
1931,1,0,18930.831,1026.474
1932,1,1,17474.664,1024.633
1933,1,1,18700.535,1028.560
1934,1,1,18034.677,1023.790
1935,1,1,17535.046,1024.807
1936,1,1,18590.498,1025.877
1937,1,1,17985.975,1024.831
1938,1,1,17021.631,1027.932
1939,1,1,17943.305,1030.677
1940,1,1,16806.147,1024.825
1941,1,1,15671.939,1027.987
1942,1,0,20115.742,1022.407
1943,1,0,19929.132,1023.637
1944,1,1,17945.095,1025.834
1945,1,1,16993.507,1026.197
1946,1,1,17820.781,1026.369
1947,1,1,19857.563,1025.692
1948,1,1,19614.979,1021.871
1949,1,1,19772.443,1022.744
1950,1,1,16869.501,1025.360
1951,1,1,19938.437,1031.883
1952,1,1,19977.083,1025.951
1953,1,1,16999.040,1025.292
1954,1,1,17617.329,1023.575
1955,1,1,16925.317,1023.723
1956,1,1,17693.631,1024.966
1957,1,1,16983.828,1029.667
1958,1,1,15532.302,1025.022
1959,1,1,17496.394,1024.954
1960,1,1,19898.382,1023.662
1961,1,1,18073.870,1025.212
1962,1,1,17782.375,1023.262
1963,1,1,16832.049,1029.108
1964,0,0,19888.733,1025.182
1965,1,1,16859.895,1028.529
1966,0,0,18613.852,1021.176
1967,1,1,17595.699,1023.502
1968,1,1,17629.502,1024.732
1969,1,1,16985.261,1032.757
1970,1,1,20095.261,1027.803
1971,1,0,18324.874,1025.607
1972,1,1,19689.988,1022.910
1973,1,1,17040.074,1026.277
1974,1,1,20028.037,1046.061
1975,0,0,20192.819,1029.981
1976,1,1,18978.013,1026.664
1977,1,1,16925.273,1023.859
1978,1,1,19732.111,1021.305
1979,1,1,17041.680,1022.750
1980,1,1,17786.449,1121.532
1981,1,1,17273.760,1033.815
1982,1,1,17470.739,1025.262
1983,1,1,16961.268,1022.684
1984,1,1,19902.387,1024.640
1985,0,0,20550.111,1023.908
1986,1,1,19794.572,1025.883
1987,0,0,19975.151,1030.910
1988,1,1,17954.689,1027.655
1989,1,1,17455.748,1023.495
1990,1,1,16948.135,1022.880
1991,1,1,18006.665,1027.594
1992,1,1,17052.732,1111.889
1993,1,1,16848.320,1026.203
1994,1,1,19724.308,1029.077
1995,0,0,20030.339,1026.788
1996,1,1,19743.643,1020.387
1997,1,1,18019.157,1025.218
1998,1,1,19791.052,1026.087
1999,1,1,19809.883,1028.283
2000,1,1,16906.055,1027.298
2001,1,1,18204.916,1128.142
2002,0,0,20283.754,1032.111
2003,1,1,16947.587,1027.600
2004,1,1,19850.172,1030.179
2005,1,1,19811.145,1033.587
2006,1,1,17116.012,1029.847
2007,1,1,18367.231,1028.117
2008,1,1,18022.080,1027.452
2009,0,0,20175.095,1024.628
2010,1,1,19823.613,1030.111
2011,1,1,19091.803,1031.680
2012,1,1,17931.784,1028.862
2013,1,1,19504.794,1027.674
2014,0,0,20037.630,1027.046
2015,1,1,16924.332,1023.544
2016,1,1,19257.748,1032.480
2017,1,1,17061.901,1021.852
2018,1,1,17945.440,1025.230
2019,1,1,19904.843,1109.944
2020,1,1,16899.225,1029.896
2021,1,1,15662.210,1025.052
2022,1,1,16944.074,1033.390
2023,1,1,19549.428,1022.830
2024,1,1,19715.489,1031.243
2025,1,1,17009.169,1025.618
2026,1,1,16961.452,1026.671
2027,1,1,17442.049,1022.554
2028,1,1,16925.366,1028.523
2029,1,1,19194.585,1020.874
2030,1,0,19897.969,1026.874
2031,1,1,17195.188,1023.169
2032,1,1,20281.360,1026.264
2033,0,0,19854.732,1026.800
2034,1,1,17042.049,1027.550
2035,1,1,19128.960,1020.708
2036,1,1,19820.295,1024.991
2037,1,1,19894.517,1023.231
2038,1,1,16939.372,1024.111
2039,1,0,19788.591,1022.567
2040,1,1,16887.003,1028.671
2041,1,1,19637.932,1020.868
2042,1,1,17203.907,1030.338
2043,1,1,19608.357,1024.578
2044,1,1,19783.680,1030.787
2045,1,1,16926.258,1024.683
2046,1,1,16927.249,1033.489
2047,0,1,19934.480,1022.757
2048,1,1,17076.695,1027.280
2049,0,0,19819.207,1023.182
2050,1,1,19843.145,1033.249
2051,1,1,16790.917,1024.831
2052,1,1,16903.551,1027.576
2053,0,0,19549.741,1024.012
2054,1,1,17279.533,1030.050
2055,1,0,19864.369,1023.680
2056,1,1,18016.179,1029.108
2057,1,1,16940.942,1023.440
2058,1,1,16933.464,1031.570
2059,1,1,16939.747,1032.129
2060,1,1,16787.796,1026.056
2061,1,1,19752.634,1022.370
2062,0,0,19827.354,1026.960
2063,0,0,19816.677,1024.357
2064,1,1,16972.954,1031.582
2065,1,1,17859.379,1036.037
2066,1,1,19927.686,1029.490
2067,1,1,19439.157,1026.178
2068,1,1,17972.276,1031.618
2069,1,1,18013.821,1026.339
2070,1,1,17015.932,1030.105
2071,1,1,19830.867,1021.138
2072,1,1,17031.022,1028.763
2073,1,1,17052.757,1025.410
2074,1,1,19860.652,1035.693
2075,1,1,17039.772,1025.828
2076,1,1,17025.471,1032.498
2077,1,1,17027.317,1020.523
2078,1,1,18108.874,1026.806
2079,1,1,19598.203,1023.249
2080,1,1,17073.273,1030.388
2081,1,1,19619.520,1024.960
2082,1,0,19952.782,1031.311
2083,1,1,18071.993,1027.699
2084,0,0,20064.991,1021.994
2085,1,1,17687.711,1111.545
2086,1,1,16970.289,1026.824
2087,1,1,17033.815,1028.800
2088,1,1,17060.105,1026.548
2089,1,1,15499.040,1022.505
2090,1,1,17846.234,1034.036
2091,1,0,19907.908,1024.652
2092,1,0,19029.865,1031.908
2093,1,1,17034.449,1024.197
2094,0,0,19824.849,1032.782
2095,1,1,17286.695,1022.615
2096,1,1,17455.686,1027.526
2097,1,1,17030.031,1026.228
2098,1,1,19832.320,1029.526
2099,1,1,19918.296,1021.957
2100,1,1,19685.367,1029.200
2101,1,1,17016.812,1034.424
2102,1,1,15532.473,1031.379
2103,0,0,19886.991,1024.591
2104,1,1,19802.295,1033.391
2105,1,1,17167.200,1023.040
2106,0,0,20068.511,1026.972
2107,1,1,20064.357,1023.292
2108,1,1,19805.606,1023.299
2109,1,1,15543.187,1025.101
2110,1,1,19917.101,1031.858
2111,1,1,16977.274,1032.990
2112,1,1,19638.487,1031.828
2113,1,1,18270.444,1022.455
2114,1,0,19043.877,1032.173
2115,1,1,19854.554,1025.034
2116,1,1,19937.022,1027.852
2117,1,1,19845.920,1026.000
2118,1,1,16770.978,1030.295
2119,1,1,16934.720,1024.160
2120,1,1,18008.037,1030.173
2121,1,1,19585.428,1023.741
2122,1,1,18050.739,1027.280
2123,0,1,17765.975,1020.031
2124,1,1,17708.523,1028.566
2125,1,1,16545.317,1024.973
2126,1,1,18727.871,1031.890
2127,1,1,15558.467,1027.582
2128,1,1,15666.683,1027.883
2129,1,1,16990.387,1027.483
2130,1,1,19612.142,1031.317
2131,1,1,17405.379,1027.219
2132,1,1,17521.132,1026.141
2133,1,1,17625.858,1025.637
2134,1,1,17425.883,1036.148
2135,1,1,19894.868,1027.464
2136,1,1,19789.526,1129.502
2137,1,1,19835.507,1036.387
2138,1,1,16858.763,1032.148
2139,1,1,16900.080,1022.247
2140,1,1,17087.237,1023.994
2141,1,0,19870.320,1029.194
2142,1,1,18199.797,1028.991
2143,1,1,18688.542,1023.803
2144,1,1,19810.307,1025.009
2145,1,0,16958.590,1020.486
2146,1,1,16955.274,1029.747
2147,1,1,18639.034,1023.600
2148,1,1,16850.511,1030.702
2149,1,1,17018.129,1021.083
2150,1,1,18994.671,1027.249
2151,1,1,17730.166,1022.967
2152,0,0,19569.502,1028.984
2153,1,1,19841.096,1028.850
2154,1,1,16798.006,1029.668
2155,1,1,16970.105,1025.655
2156,1,1,17626.757,1031.526
2157,1,1,16874.714,1023.225
2158,1,1,16826.320,1031.896
2159,0,1,18285.003,1022.769
2160,1,1,19878.843,1027.243
2161,0,0,20002.788,1025.686
2162,1,1,20042.092,1030.172
2163,1,1,16943.834,1025.089
2164,1,0,19973.883,1031.495
2165,0,0,20077.428,1023.440
2166,1,1,19812.591,1031.827
2167,1,1,16810.492,1018.732
2168,1,1,18907.151,1026.622
2169,1,1,19795.612,1024.030
2170,1,1,18250.517,1028.585
2171,1,1,17838.443,1023.476
2172,1,1,18045.347,1027.187
2173,1,1,16893.779,1025.606
2174,0,0,17161.785,1026.443
2175,1,1,16899.323,1025.114
2176,0,0,20090.855,1025.341
2177,0,0,20085.305,1023.028
2178,0,0,18126.148,1029.993
2179,1,1,16959.416,1021.864
2180,1,1,17048.363,1027.077
2181,1,1,16926.099,1025.267
2182,1,1,16609.957,1027.938
2183,1,1,16949.797,1021.360
2184,1,1,19774.074,1033.865
2185,0,0,19888.430,1024.037
2186,1,1,19017.378,1029.705
2187,1,1,19801.821,1026.775
2188,1,1,15805.938,1025.268
2189,1,1,16955.532,1023.059
2190,1,1,17928.289,1033.324
2191,1,1,16986.849,1023.772
2192,1,1,17407.994,1029.373
2193,1,1,16824.960,1025.846
2194,1,1,19816.000,1028.123
2195,1,1,17029.908,1025.533
2196,0,0,19741.249,1031.852
2197,1,1,19878.099,1026.929
2198,1,1,18962.573,1029.336
2199,1,1,16911.089,1026.744
2200,1,1,18251.711,1025.736
2201,1,1,15560.844,1020.179
2202,1,1,16954.160,1035.484
2203,1,1,16932.665,1021.717
2204,1,1,17006.738,1028.130
2205,1,1,18033.169,1022.351
2206,1,1,19857.994,1026.665
2207,0,0,19825.686,1022.954
2208,1,1,19793.704,1031.717
2209,1,1,16975.359,1036.585
2210,1,1,17341.563,1028.505
2211,1,1,19796.197,1026.597
2212,1,1,19795.311,1030.480
2213,1,1,16917.495,1027.458
2214,0,0,20229.785,1028.547
2215,1,1,17842.425,1024.074
2216,1,1,16437.477,1028.277
2217,0,0,20079.809,1025.465
2218,1,1,17652.511,1028.129
2219,1,1,19560.123,1021.945
2220,1,1,17543.754,1030.068
2221,1,1,19665.440,1022.000
2222,1,1,19181.434,1026.062
2223,1,1,17672.012,1027.114
2224,1,1,17992.030,1031.846
2225,1,1,16936.425,1019.655
2226,0,0,19780.850,1029.932
2227,1,1,17608.277,1021.120
2228,1,1,19916.584,1032.178
2229,1,1,16976.061,1034.209
2230,0,0,19946.627,1031.311
2231,0,0,19955.612,1039.822
2232,0,0,19689.262,1029.107
2233,0,0,20139.871,1099.637
2234,1,1,17895.193,1027.711
2235,1,1,16969.741,1023.791
2236,1,1,19898.615,1028.646
2237,1,1,17064.935,1025.895
2238,1,1,17982.665,1028.154
2239,1,1,17825.741,1024.068
2240,1,0,18532.597,1028.461
2241,1,1,17982.111,1022.019
2242,1,1,17500.313,1032.018
2243,0,0,20108.400,1027.576
2244,1,1,16887.249,1029.975
2245,1,1,17530.757,1024.123
2246,0,0,20067.772,1027.606
2247,1,1,18047.243,1026.750
2248,1,1,17439.673,1029.926
2249,0,0,19803.563,1026.585
2250,1,1,17567.139,1089.594
2251,1,1,19710.467,1027.859
2252,1,1,17898.646,1024.621
2253,1,1,19835.729,1022.941
2254,1,1,19758.073,1031.748
2255,1,1,19578.105,1022.074
2256,1,1,19775.686,1032.179
2257,1,1,20026.228,1021.932
2258,1,1,17040.197,1022.406
2259,1,0,19996.350,1023.606
2260,1,1,17594.923,1024.757
2261,1,1,16919.520,1028.511
2262,1,1,19808.203,1027.576
2263,1,1,17025.557,1022.813
2264,1,1,19971.095,1019.692
2265,0,0,20006.960,1022.910
2266,0,0,19977.526,1023.471
2267,1,1,17549.686,1030.443
2268,1,1,19943.901,1032.584
2269,1,1,17442.486,1035.089
2270,1,1,16883.730,1029.022
2271,1,1,19011.348,1020.487
2272,0,0,19549.206,1022.997
2273,1,1,19446.972,1030.135
2274,1,1,17862.376,1027.440
2275,1,1,17041.730,1102.086
2276,1,0,20195.434,1025.735
2277,0,0,19602.289,1037.188
2278,1,1,19559.852,1022.166
2279,1,1,16954.696,1028.917
2280,1,1,17557.367,1030.597
2281,1,1,17047.286,1024.326
2282,1,1,16896.523,1028.462
2283,1,1,16878.031,1026.874
2284,1,0,19273.729,1027.422
2285,1,1,19817.594,1027.994
2286,1,1,20026.615,1025.132
2287,1,1,17810.769,1026.819
2288,1,1,19813.982,1026.764
2289,0,0,19770.732,1024.258
2290,1,1,17445.748,1035.655
2291,1,1,17583.138,1031.213
2292,0,0,20630.068,1027.908
2293,1,1,19116.406,1027.575
2294,1,1,17136.308,1024.135
2295,1,1,20005.127,1023.200
2296,1,1,17042.308,1026.487
2297,1,1,19890.388,1031.409
2298,1,1,15555.625,1029.120
2299,1,1,17454.948,1023.870
2300,1,1,17054.019,1026.640
2301,0,0,19690.923,1027.513
2302,1,1,16872.018,1023.347
2303,1,1,18059.206,1026.560
2304,0,0,19950.597,1031.520
2305,1,1,17480.622,1029.889
2306,1,1,17007.495,1023.884
2307,1,1,19820.683,1026.837
2308,1,1,17640.714,1037.607
2309,1,1,19800.634,1026.812
2310,1,1,17925.809,1026.917
2311,1,1,16961.773,1023.187
2312,1,1,17801.083,1026.129
2313,1,1,18338.073,1023.914
2314,1,1,19805.847,1033.015
2315,1,1,16843.292,1029.366
2316,1,1,17024.738,1029.403
2317,1,1,17159.237,1023.705
2318,1,1,16953.428,1022.560
2319,1,1,16862.929,1026.763
2320,1,1,20652.314,1022.320
2321,1,1,17535.680,1031.163
2322,1,1,17540.837,1037.046
2323,1,1,16944.253,1024.013
2324,1,1,18490.104,1021.655
2325,1,1,19759.569,1028.738
2326,1,1,18063.736,1023.016
2327,1,1,19666.905,1026.517
2328,1,1,16915.957,1029.944
2329,1,1,19818.991,1023.994
2330,1,1,19867.993,1029.206
2331,1,1,19944.880,1031.293
2332,1,1,16928.382,1022.326
2333,1,1,17470.634,1026.259
2334,1,1,17052.418,1029.126
2335,1,1,16998.584,1021.305
2336,0,0,20134.898,1038.585
2337,1,1,17645.729,1025.913
2338,1,1,17497.225,1025.175
2339,1,1,17117.200,1035.754
2340,1,0,20085.933,1030.154
2341,1,0,19778.554,1027.668
2342,1,1,19676.942,1028.179
2343,1,1,18326.055,1037.858
2344,1,1,19948.339,1035.618
2345,1,1,17327.816,1031.613
2346,1,1,20165.987,1028.905
2347,1,1,19750.979,1024.123
2348,1,0,20102.301,1027.145
2349,1,1,17069.095,1025.650
2350,0,0,19967.785,1024.492
2351,1,1,17596.073,1028.492
2352,1,1,16892.148,1030.240
2353,1,1,17691.219,1036.757
2354,1,1,19709.963,1027.151
2355,1,1,17657.656,1025.157
2356,1,1,19978.135,1022.929
2357,1,1,17072.160,1029.477
2358,1,1,16939.268,1024.215
2359,1,1,17415.545,1024.369
2360,0,0,19969.779,1022.443
2361,1,0,20018.320,1023.458
2362,1,1,16883.828,1021.963
2363,1,0,19999.274,1027.342
2364,0,0,20160.505,1029.563
2365,1,1,18046.030,1022.824
2366,1,0,19007.360,1030.370
2367,1,1,19846.388,1025.680
2368,1,1,16551.729,1025.231
2369,1,1,16877.243,1027.914
2370,1,1,16916.492,1032.560
2371,1,1,17617.575,1031.502
2372,1,1,16979.803,1031.717
2373,0,0,19543.656,1021.981
2374,1,1,17096.179,1024.376
2375,1,1,19821.028,1029.021
2376,1,1,19741.994,1027.047
2377,1,1,17123.883,1030.486
2378,1,1,19701.716,1021.687
2379,1,1,17182.246,1020.123
2380,1,1,16867.951,1023.133
2381,0,1,19898.523,1025.698
2382,1,1,16927.477,1029.988
2383,1,1,16464.966,1025.348
2384,1,1,18020.037,1024.111
2385,1,1,16969.742,1027.021
2386,1,1,16890.788,1026.849
2387,1,1,19752.498,1024.905
2388,1,1,17174.265,1031.532
2389,1,1,17693.852,1026.049
2390,1,1,19102.911,1023.828
2391,1,1,16984.800,1035.963
2392,1,1,19742.757,1107.532
2393,1,0,19955.908,1027.114
2394,1,1,17683.975,1027.139
2395,1,0,18736.474,1023.581
2396,1,1,17439.667,1023.815
2397,1,1,19742.338,1024.172
2398,1,1,16829.016,1025.243
2399,0,0,20364.394,1036.184
2400,1,1,19525.255,1032.763
2401,1,1,16971.588,1026.246
2402,1,1,19779.280,1026.344
2403,1,0,17244.136,1023.255
2404,1,1,17093.065,1026.111
2405,1,1,18647.181,1025.735
2406,1,1,19458.640,1025.871
2407,1,1,17335.409,1025.650
2408,1,1,17035.267,1020.203
2409,1,1,17016.227,1023.422
2410,1,0,19906.953,1022.788
2411,1,1,17417.742,1032.179
2412,1,1,19689.920,1029.052
2413,1,1,16901.667,1023.366
2414,1,1,17820.572,1023.723
2415,1,1,17745.176,1026.923
2416,1,1,18353.637,1020.591
2417,1,0,19649.354,1031.065
2418,1,1,19704.973,1030.603
2419,0,1,19996.843,1023.015
2420,1,1,19700.782,1029.286
2421,1,1,16976.455,1023.409
2422,1,0,20008.394,1021.286
2423,1,1,17092.997,1029.385
2424,1,1,16831.366,1024.006
2425,1,1,16932.031,1025.101
2426,1,1,19812.025,1022.259
2427,1,1,18776.756,1022.548
2428,1,1,16843.594,1023.613
2429,1,1,17695.637,1027.779
2430,1,1,17396.751,1029.495
2431,1,1,16950.086,1022.714
2432,1,1,17087.932,1027.618
2433,1,1,16908.055,1022.443
2434,1,1,16942.012,1024.750
2435,1,1,18395.729,1030.701
2436,0,0,20084.357,1027.920
2437,1,1,16995.594,1025.040
2438,1,0,20036.104,1022.874
2439,1,1,16882.080,1018.301
2440,1,1,19917.631,1023.323
2441,1,1,17437.865,1032.757
2442,0,0,19670.695,1033.797
2443,1,1,17087.514,1024.030
2444,0,0,20261.822,1022.375
2445,1,1,16483.027,1024.936
2446,1,1,19788.104,1081.526
2447,1,1,17848.468,1030.850
2448,1,1,19784.855,1024.997
2449,1,1,19705.298,1024.757
2450,1,1,19600.301,1024.369
2451,1,1,19755.606,1027.526
2452,1,1,17861.501,1023.335
2453,1,1,17806.911,1026.487
2454,1,1,17717.206,1022.985
2455,1,1,17978.296,1026.080
2456,1,1,19716.233,1025.126
2457,1,1,17049.655,1026.062
2458,1,1,16642.769,1026.893
2459,1,1,16964.517,1028.683
2460,1,1,16932.714,1030.369
2461,1,1,17500.788,1027.249
2462,0,0,21268.314,1042.554
2463,1,1,18811.034,1056.320
2464,1,1,21339.310,1025.274
2465,1,1,17344.566,1031.354
2466,0,0,27703.674,1368.184
2467,0,0,22804.683,1041.803
2468,0,0,21701.920,1035.286
2469,1,1,18485.483,1050.086
2470,1,1,21715.655,1063.833
2471,0,0,23026.930,1062.197
2472,1,1,21054.664,1062.751
2473,1,1,19248.837,1033.575
2474,0,0,20982.775,1030.499
2475,1,1,17238.062,1030.603
2476,1,1,20258.142,1029.619
2477,0,0,19992.271,1023.292
2478,0,0,20358.388,1036.536
2479,0,0,20626.394,1025.212
2480,1,1,20117.741,1027.422
2481,1,1,17784.990,1031.083
2482,1,1,18366.394,1030.794
2483,1,1,17489.378,1022.535
2484,1,1,20178.357,1038.960
2485,1,1,17838.283,1030.024
2486,1,1,19368.695,1033.310
2487,1,1,17823.533,1026.628
2488,1,1,20218.713,1032.375
2489,0,0,20536.209,1037.858
2490,1,1,17902.259,1038.997
2491,1,1,17352.825,1027.680
2492,1,1,17916.006,1031.933
2493,1,1,20264.726,1031.514
2494,1,1,20374.585,1026.209
2495,1,1,18675.218,1037.070
2496,1,1,18223.064,1031.631
2497,1,1,17305.791,1032.093
2498,1,1,20267.458,1028.597
2499,0,0,20217.200,1028.000
2500,1,1,20207.655,1032.283
2501,1,1,18587.372,1036.579
2502,1,1,20123.187,1034.197
2503,1,1,17300.111,1037.009
2504,1,1,17371.588,1028.923
2505,1,1,17323.680,1036.376
2506,0,0,20365.772,1028.905
2507,1,1,17308.221,1035.588
2508,1,1,18198.529,1035.526
2509,1,1,20395.907,1023.151
2510,1,1,18377.717,1028.474
2511,0,1,20278.000,1037.391
2512,0,1,20112.677,1034.659
2513,0,0,20418.271,1036.105
2514,1,1,18382.031,1031.723
2515,1,1,18322.794,1035.933
2516,1,1,20058.825,1029.852
2517,0,0,20083.323,1028.794
2518,0,1,20430.621,1030.523
2519,1,1,17423.422,1030.850
2520,1,0,20535.477,1032.911
2521,0,0,20065.218,1040.874
2522,1,1,17301.705,1034.406
